"Season","Rep","Comparison","Smaller_Model","Larger_Model","Delta_AIC","Chisq","P_Value"
"June",6,"Site_Full","Site","Full",-3.99004192873252,0.0099580712674765,0.995033339217389
"June",7,"Storm_Agricultural","Storm","Agricultural",1.81672108726036,5.81672108726036,0.0545651137019508
"June",7,"Storm_Site","Storm","Site",5.61539365460857,13.6153936546086,0.00862934385557411
"June",7,"Agricultural_Full","Agricultural","Full",2.65569948559528,10.6556994855953,0.0307185289549196
"June",7,"Site_Full","Site","Full",-1.14297308175293,2.85702691824707,0.239664929282721
"June",8,"Storm_Agricultural","Storm","Agricultural",-3.38551303311993,0.614486966880065,0.735471503972736
"June",8,"Storm_Site","Storm","Site",2.31428206948607,10.3142820694861,0.035453670801227
"June",8,"Agricultural_Full","Agricultural","Full",6.12766620060177,14.1276662006018,0.00689854964345986
"June",8,"Site_Full","Site","Full",0.427871097995762,4.42787109799576,0.109269764676556
"June",9,"Storm_Agricultural","Storm","Agricultural",1.06097750483741,5.06097750483741,0.0796200962599424
"June",9,"Storm_Site","Storm","Site",0.429826991223365,8.42982699122336,0.0770430444178858
"June",9,"Agricultural_Full","Agricultural","Full",-2.93513481541493,5.06486518458507,0.28070644398111
"June",9,"Site_Full","Site","Full",-2.30398430180088,1.69601569819912,0.428267255687139
"June",10,"Storm_Agricultural","Storm","Agricultural",-2.94491616371107,1.05508383628893,0.59005358855689
"June",10,"Storm_Site","Storm","Site",2.51093775983935,10.5109377598394,0.032646658289022
"June",10,"Agricultural_Full","Agricultural","Full",2.07643299252305,10.0764329925231,0.0391596730672432
"June",10,"Site_Full","Site","Full",-3.37942093102737,0.620579068972631,0.733234628776122
"June",11,"Storm_Agricultural","Storm","Agricultural",-3.93084479650219,0.0691552034978145,0.966013372450565
"June",11,"Storm_Site","Storm","Site",4.47610770985307,12.4761077098531,0.0141406522830951
"June",11,"Agricultural_Full","Agricultural","Full",7.29372284694949,15.2937228469495,0.00412922719410177
"June",11,"Site_Full","Site","Full",-1.11322965940576,2.88677034059424,0.236127073862714
"June",12,"Storm_Agricultural","Storm","Agricultural",-3.39188494982648,0.608115050173524,0.737818422161048
"June",12,"Storm_Site","Storm","Site",2.05209581217775,10.0520958121778,0.0395592189633098
"June",12,"Agricultural_Full","Agricultural","Full",3.01739681650645,11.0173968165064,0.026369192280964
"June",12,"Site_Full","Site","Full",-2.42658394549778,1.57341605450222,0.455341301858605
"June",13,"Storm_Agricultural","Storm","Agricultural",-3.05136051485908,0.948639485140916,0.622308242316342
"June",13,"Storm_Site","Storm","Site",2.16243573341325,10.1624357334132,0.0377785845287564
"June",13,"Agricultural_Full","Agricultural","Full",3.13146250057616,11.1314625005762,0.0251256168275549
"June",13,"Site_Full","Site","Full",-2.08233374769617,1.91766625230383,0.383339934444233
"June",14,"Storm_Agricultural","Storm","Agricultural",2.13910180882289,6.13910180882289,0.0464420070752625
"June",14,"Storm_Site","Storm","Site",1.28773562100963,9.28773562100963,0.0542963540951903
"June",14,"Agricultural_Full","Agricultural","Full",1.47002625331595,9.47002625331595,0.0503667981822784
"June",14,"Site_Full","Site","Full",2.32139244112921,6.32139244112921,0.0423962136870846
"June",15,"Storm_Agricultural","Storm","Agricultural",-1.26877391155574,2.73122608844426,0.255224164319408
"June",15,"Storm_Site","Storm","Site",6.57786873532547,14.5778687353255,0.00566180263293413
"June",15,"Agricultural_Full","Agricultural","Full",4.53541591284267,12.5354159128427,0.013783721441288
"June",15,"Site_Full","Site","Full",-3.31122673403854,0.688773265961458,0.708654885725248
"June",16,"Storm_Agricultural","Storm","Agricultural",-1.66149030349652,2.33850969650348,0.310598297921575
"June",16,"Storm_Site","Storm","Site",0.644321666026656,8.64432166602666,0.0706313317451049
"June",16,"Agricultural_Full","Agricultural","Full",-0.938315889079831,7.06168411092017,0.132664187592122
"June",16,"Site_Full","Site","Full",-3.24412785860301,0.755872141396992,0.68527430837343
"June",17,"Storm_Agricultural","Storm","Agricultural",-3.74184595653145,0.258154043468551,0.878906268053496
"June",17,"Storm_Site","Storm","Site",-3.20660454166182,4.79339545833818,0.309160714498922
"June",17,"Agricultural_Full","Agricultural","Full",-3.32473020772312,4.67526979227688,0.322267782971549
"June",17,"Site_Full","Site","Full",-3.85997162259275,0.140028377407248,0.932380590540231
"June",18,"Storm_Agricultural","Storm","Agricultural",-0.813392084075645,3.18660791592436,0.203252961900913
"June",18,"Storm_Site","Storm","Site",6.91600526392642,14.9160052639264,0.00487863612026259
"June",18,"Agricultural_Full","Agricultural","Full",6.01463222234065,14.0146322223407,0.00724850184522233
"June",18,"Site_Full","Site","Full",-1.71476512566142,2.28523487433858,0.318983010202383
"June",19,"Storm_Agricultural","Storm","Agricultural",0.0469820930218816,4.04698209302188,0.132193166104728
"June",19,"Storm_Site","Storm","Site",5.79160346156277,13.7916034615628,0.00799075093672506
"June",19,"Agricultural_Full","Agricultural","Full",3.06930126456444,11.0693012645644,0.0257961055106593
"June",19,"Site_Full","Site","Full",-2.67532010397645,1.32467989602355,0.51564334310887
"June",20,"Storm_Agricultural","Storm","Agricultural",-3.54698335504315,0.453016644956847,0.797312706667577
"June",20,"Storm_Site","Storm","Site",2.22878539285722,10.2287853928572,0.0367452157316859
"June",20,"Agricultural_Full","Agricultural","Full",6.01132454936533,14.0113245493653,0.00725900001198268
"June",20,"Site_Full","Site","Full",0.235555801464955,4.23555580146495,0.120298647266469
"June",21,"Storm_Agricultural","Storm","Agricultural",-0.897947716028511,3.10205228397149,0.212030288976294
"June",21,"Storm_Site","Storm","Site",0.361754664423472,8.36175466442347,0.0791901844836923
"June",21,"Agricultural_Full","Agricultural","Full",-1.7099215053579,6.2900784946421,0.178507084373175
"June",21,"Site_Full","Site","Full",-2.96962388580988,1.03037611419012,0.5973882409569
"June",22,"Storm_Agricultural","Storm","Agricultural",-3.97593466243046,0.0240653375695388,0.98803943428706
"June",22,"Storm_Site","Storm","Site",-3.6942489987149,4.3057510012851,0.366205507646455
"June",22,"Agricultural_Full","Agricultural","Full",-3.5842085713071,4.4157914286929,0.352649535370047
"June",22,"Site_Full","Site","Full",-3.86589423502267,0.134105764977335,0.935145747194781
"June",23,"Storm_Agricultural","Storm","Agricultural",1.92647717723736,5.92647717723736,0.0516513684744355
"June",23,"Storm_Site","Storm","Site",3.65232088176964,11.6523208817696,0.020132938248952
"June",23,"Agricultural_Full","Agricultural","Full",-0.0314828277631705,7.96851717223683,0.0927382822197608
"June",23,"Site_Full","Site","Full",-1.75732653229545,2.24267346770455,0.325843936754139
"June",24,"Storm_Agricultural","Storm","Agricultural",-2.69276217053471,1.30723782946529,0.520159951986059
"June",24,"Storm_Site","Storm","Site",-1.92958794421861,6.07041205578139,0.193951205949901
"June",24,"Agricultural_Full","Agricultural","Full",-2.97555415610316,5.02444584389684,0.284798383939237
"June",24,"Site_Full","Site","Full",-3.73872838241925,0.261271617580746,0.877537307575462
"June",25,"Storm_Agricultural","Storm","Agricultural",0.721489939243952,4.72148993924395,0.0943499091924712
"June",25,"Storm_Site","Storm","Site",2.21011244160269,10.2101124416027,0.0370332580335352
"June",25,"Agricultural_Full","Agricultural","Full",3.75260992528496,11.752609925285,0.0192889376847877
"June",25,"Site_Full","Site","Full",2.26398742292622,6.26398742292622,0.0436307234081297
"June",26,"Storm_Agricultural","Storm","Agricultural",-3.41425570615633,0.585744293843675,0.746117528021939
"June",26,"Storm_Site","Storm","Site",-1.48355784782802,6.51644215217198,0.163757338403673
"June",26,"Agricultural_Full","Agricultural","Full",-1.2461893404498,6.7538106595502,0.149484375873347
"June",26,"Site_Full","Site","Full",-3.1768871987781,0.823112801221896,0.662618147872194
"June",27,"Storm_Agricultural","Storm","Agricultural",-3.93580366082017,0.0641963391798299,0.968411508851931
"June",27,"Storm_Site","Storm","Site",-1.10470543056709,6.89529456943291,0.141525972371548
"June",27,"Agricultural_Full","Agricultural","Full",-0.865613976702434,7.13438602329757,0.128954684910241
"June",27,"Site_Full","Site","Full",-3.69671220695551,0.30328779304449,0.859294223925729
"June",28,"Storm_Agricultural","Storm","Agricultural",-3.73993814332857,0.260061856671427,0.878068273310257
"June",28,"Storm_Site","Storm","Site",-4.78262683040123,3.21737316959877,0.522129459919645
"June",28,"Agricultural_Full","Agricultural","Full",-4.93480452508436,3.06519547491564,0.546974996528088
"June",28,"Site_Full","Site","Full",-3.8921158380117,0.107884161988295,0.947486982416683
"June",29,"Storm_Agricultural","Storm","Agricultural",-1.62158869159549,2.37841130840451,0.304463016954384
"June",29,"Storm_Site","Storm","Site",6.65154707219779,14.6515470721978,0.0054812747454
"June",29,"Agricultural_Full","Agricultural","Full",4.33870931203961,12.3387093120396,0.0150024912011506
"June",29,"Site_Full","Site","Full",-3.93442645175367,0.0655735482463342,0.967744885843037
"June",30,"Storm_Agricultural","Storm","Agricultural",-3.7328330465478,0.267166953452204,0.874954427597927
"June",30,"Storm_Site","Storm","Site",3.01344229474358,11.0134422947436,0.026413356148892
"June",30,"Agricultural_Full","Agricultural","Full",2.7530545946438,10.7530545946438,0.0294841143018592
"June",30,"Site_Full","Site","Full",-3.99322074664758,0.0067792533524198,0.996616111622897
"June",31,"Storm_Agricultural","Storm","Agricultural",-3.12504010648138,0.874959893518621,0.645661473903012
"June",31,"Storm_Site","Storm","Site",-0.964157240720965,7.03584275927903,0.134006179646453
"June",31,"Agricultural_Full","Agricultural","Full",-0.655280961536846,7.34471903846315,0.118754692058549
"June",31,"Site_Full","Site","Full",-2.81616382729726,1.18383617270274,0.553265056184174
"June",32,"Storm_Agricultural","Storm","Agricultural",2.65289266616122,6.65289266616122,0.0359205281165159
"June",32,"Storm_Site","Storm","Site",5.57782059382987,13.5778205938299,0.00877183435766093
"June",32,"Agricultural_Full","Agricultural","Full",2.93580380618209,10.9358038061821,0.0272950441021839
"June",32,"Site_Full","Site","Full",0.0108758785134455,4.01087587851345,0.134601335577116
"June",33,"Storm_Agricultural","Storm","Agricultural",-2.45894599947678,1.54105400052322,0.462769124587949
"June",33,"Storm_Site","Storm","Site",-0.822729681639146,7.17727031836085,0.12681162894435
"June",33,"Agricultural_Full","Agricultural","Full",-1.05391052483139,6.94608947516861,0.138764724219089
"June",33,"Site_Full","Site","Full",-2.69012684266903,1.30987315733097,0.51947500734055
"June",34,"Storm_Agricultural","Storm","Agricultural",-2.67812218805489,1.32187781194511,0.516366287429245
"June",34,"Storm_Site","Storm","Site",3.53585262934899,11.535852629349,0.0211581187956488
"June",34,"Agricultural_Full","Agricultural","Full",2.37091742682065,10.3709174268207,0.0346222913792201
"June",34,"Site_Full","Site","Full",-3.84305739058323,0.156942609416774,0.92452858916839
"June",35,"Storm_Agricultural","Storm","Agricultural",-3.13025205864989,0.869747941350113,0.647346246547681
"June",35,"Storm_Site","Storm","Site",-0.0106614234412064,7.98933857655879,0.0919695176318674
"June",35,"Agricultural_Full","Agricultural","Full",-0.596252170434411,7.40374782956559,0.116029271376472
"June",35,"Site_Full","Site","Full",-3.71584280564309,0.284157194356908,0.86755306658299
"June",36,"Storm_Agricultural","Storm","Agricultural",-2.21491972470352,1.78508027529648,0.409613954330176
"June",36,"Storm_Site","Storm","Site",7.90491310605165,15.9049131060517,0.00314944641391871
"June",36,"Agricultural_Full","Agricultural","Full",6.19121780368573,14.1912178036857,0.00670912259037039
"June",36,"Site_Full","Site","Full",-3.92861502706944,0.0713849729305593,0.964936979044581
"June",37,"Storm_Agricultural","Storm","Agricultural",-0.285231543210273,3.71476845678973,0.156080367455271
"June",37,"Storm_Site","Storm","Site",6.18760462351054,14.1876046235105,0.00671975428634283
"June",37,"Agricultural_Full","Agricultural","Full",2.85121211500257,10.8512121150026,0.0282880704195011
"June",37,"Site_Full","Site","Full",-3.62162405171824,0.378375948281757,0.82763091886101
"June",38,"Storm_Agricultural","Storm","Agricultural",-2.61664694993715,1.38335305006285,0.500735868736343
"June",38,"Storm_Site","Storm","Site",-1.50681275556241,6.49318724443759,0.165220148456437
"June",38,"Agricultural_Full","Agricultural","Full",-0.483711472243044,7.51628852775696,0.11099317875894
"June",38,"Site_Full","Site","Full",-1.59354566661779,2.40645433338221,0.300223774707503
"June",39,"Storm_Agricultural","Storm","Agricultural",-1.92883737978281,2.07116262021719,0.355019944246557
"June",39,"Storm_Site","Storm","Site",11.1163125261554,19.1163125261554,0.000745647494927956
"June",39,"Agricultural_Full","Agricultural","Full",14.0010732501957,22.0010732501957,0.000200321845456699
"June",39,"Site_Full","Site","Full",0.955923344257485,4.95592334425749,0.0839140958285714
"June",40,"Storm_Agricultural","Storm","Agricultural",-3.14491268784434,0.855087312155661,0.652108932856392
"June",40,"Storm_Site","Storm","Site",5.95604722290102,13.956047222901,0.00743666414418146
"June",40,"Agricultural_Full","Agricultural","Full",6.33633374697627,14.3363337469763,0.00629548630000507
"June",40,"Site_Full","Site","Full",-2.76462616376909,1.23537383623091,0.539190187333311
"June",41,"Storm_Agricultural","Storm","Agricultural",0.666141905135646,4.66614190513565,0.0969974147818112
"June",41,"Storm_Site","Storm","Site",17.0801809860534,25.0801809860534,4.84762998578384e-05
"June",41,"Agricultural_Full","Agricultural","Full",19.4726783552538,27.4726783552538,1.59504633110763e-05
"June",41,"Site_Full","Site","Full",3.05863927433609,7.05863927433609,0.0293248606266575
"June",42,"Storm_Agricultural","Storm","Agricultural",-2.94217202275524,1.05782797724476,0.589244548604485
"June",42,"Storm_Site","Storm","Site",-4.1709358518749,3.8290641481251,0.42963348654768
"June",42,"Agricultural_Full","Agricultural","Full",-4.04902956149471,3.95097043850529,0.412681943770371
"June",42,"Site_Full","Site","Full",-2.82026573237505,1.17973426762495,0.554400940980574
"June",43,"Storm_Agricultural","Storm","Agricultural",-0.232128844094348,3.76787115590565,0.151990755668943
"June",43,"Storm_Site","Storm","Site",-2.02251544651648,5.97748455348352,0.200836062253482
"June",43,"Agricultural_Full","Agricultural","Full",-3.95418250065006,4.04581749934994,0.399840636629072
"June",43,"Site_Full","Site","Full",-2.16379589822793,1.83620410177207,0.399276128174559
"June",44,"Storm_Agricultural","Storm","Agricultural",-2.28656044165547,1.71343955834453,0.424552426464932
"June",44,"Storm_Site","Storm","Site",10.5511380721367,18.5511380721367,0.000962669987910359
"June",44,"Agricultural_Full","Agricultural","Full",9.69687232152489,17.6968723215249,0.00141429587923078
"June",44,"Site_Full","Site","Full",-3.14082619226724,0.859173807732759,0.650777873027048
"June",45,"Storm_Agricultural","Storm","Agricultural",-3.43579395418192,0.564206045818082,0.754195981066582
"June",45,"Storm_Site","Storm","Site",1.09336137945445,9.09336137945445,0.0588077861804343
"June",45,"Agricultural_Full","Agricultural","Full",1.03163398018643,9.03163398018643,0.0603136273211057
"June",45,"Site_Full","Site","Full",-3.49752135344994,0.50247864655006,0.777836194976033
"June",46,"Storm_Agricultural","Storm","Agricultural",-2.93611775808307,1.06388224191693,0.587463524435507
"June",46,"Storm_Site","Storm","Site",5.07820019996484,13.0782001999648,0.0108999478384662
"June",46,"Agricultural_Full","Agricultural","Full",6.13190990446634,14.1319099044663,0.0068857388421972
"June",46,"Site_Full","Site","Full",-1.88240805358157,2.11759194641843,0.346873203633454
"June",47,"Storm_Agricultural","Storm","Agricultural",-3.6842519525573,0.315748047442696,0.853957353562134
"June",47,"Storm_Site","Storm","Site",0.911994007943917,8.91199400794392,0.0633372514403093
"June",47,"Agricultural_Full","Agricultural","Full",2.67934069434176,10.6793406943418,0.0304142638266552
"June",47,"Site_Full","Site","Full",-1.91690526615946,2.08309473384054,0.35290818080405
"June",48,"Storm_Agricultural","Storm","Agricultural",-3.53526606766627,0.464733932333729,0.792655192291468
"June",48,"Storm_Site","Storm","Site",11.6694325870432,19.6694325870432,0.000580302613462169
"June",48,"Agricultural_Full","Agricultural","Full",12.1455673548593,20.1455673548593,0.000467414786393172
"June",48,"Site_Full","Site","Full",-3.05913129985015,0.940868700149849,0.624730857448569
"June",49,"Storm_Agricultural","Storm","Agricultural",-2.86045236527571,1.13954763472429,0.565653365201866
"June",49,"Storm_Site","Storm","Site",-3.48458327916654,4.51541672083346,0.340723367765224
"June",49,"Agricultural_Full","Agricultural","Full",-3.52686810460614,4.47313189539386,0.345745241051955
"June",49,"Site_Full","Site","Full",-2.9027371907153,1.0972628092847,0.577739961788012
"June",50,"Storm_Agricultural","Storm","Agricultural",-2.89351809094376,1.10648190905624,0.57508296908798
"June",50,"Storm_Site","Storm","Site",1.61742544139685,9.61742544139685,0.047389540599628
"June",50,"Agricultural_Full","Agricultural","Full",0.744194682091461,8.74419468209146,0.0678213021437005
"June",50,"Site_Full","Site","Full",-3.76674885024914,0.233251149750856,0.889918338575293
"June",51,"Storm_Agricultural","Storm","Agricultural",-2.87779881414855,1.12220118585145,0.570580741021286
"June",51,"Storm_Site","Storm","Site",4.45678212855847,12.4567821285585,0.0142588916854514
"June",51,"Agricultural_Full","Agricultural","Full",3.49448981866186,11.4944898186619,0.0215342486812556
"June",51,"Site_Full","Site","Full",-3.84009112404516,0.159908875954841,0.923158406392616
"June",52,"Storm_Agricultural","Storm","Agricultural",-2.97245509856668,1.02754490143332,0.598234506409244
"June",52,"Storm_Site","Storm","Site",4.22890138520199,12.228901385202,0.015727843466377
"June",52,"Agricultural_Full","Agricultural","Full",3.21541935796375,11.2154193579638,0.0242467527324061
"June",52,"Site_Full","Site","Full",-3.98593712580492,0.0140628741950763,0.992993225617658
"June",53,"Storm_Agricultural","Storm","Agricultural",-3.40414854929213,0.595851450707869,0.742356475964644
"June",53,"Storm_Site","Storm","Site",-2.53738392757521,5.46261607242479,0.243035152871667
"June",53,"Agricultural_Full","Agricultural","Full",-2.0952797992494,5.9047202007506,0.206377718104012
"June",53,"Site_Full","Site","Full",-2.96204442096632,1.03795557903368,0.595128583824151
"June",54,"Storm_Agricultural","Storm","Agricultural",-3.57979493982475,0.420205060175249,0.810501140956876
"June",54,"Storm_Site","Storm","Site",0.356388201367679,8.35638820136768,0.0793618317766119
"June",54,"Agricultural_Full","Agricultural","Full",2.40869117658428,10.4086911765843,0.0340782598037838
"June",54,"Site_Full","Site","Full",-1.52749196460815,2.47250803539185,0.290470279011305
"June",55,"Storm_Agricultural","Storm","Agricultural",-2.1572929531298,1.8427070468702,0.397980001106988
"June",55,"Storm_Site","Storm","Site",-1.50554677103662,6.49445322896338,0.165140210411327
"June",55,"Agricultural_Full","Agricultural","Full",-2.55033689138236,5.44966310861764,0.244189693386782
"June",55,"Site_Full","Site","Full",-3.20208307347554,0.797916926524465,0.671018572697091
"June",56,"Storm_Agricultural","Storm","Agricultural",0.860440215622532,4.86044021562253,0.0880174571202656
"June",56,"Storm_Site","Storm","Site",3.31442039508744,11.3144203950874,0.0232486156650933
"June",56,"Agricultural_Full","Agricultural","Full",8.02897679022715,16.0289767902271,0.00298052657673704
"June",56,"Site_Full","Site","Full",5.57499661076224,9.57499661076224,0.00833327864518716
"June",57,"Storm_Agricultural","Storm","Agricultural",-3.10886990601603,0.891130093983975,0.640462282484068
"June",57,"Storm_Site","Storm","Site",8.92015974996332,16.9201597499633,0.00200322069025646
"June",57,"Agricultural_Full","Agricultural","Full",8.7987619125289,16.7987619125289,0.00211492246892682
"June",57,"Site_Full","Site","Full",-3.23026774345044,0.76973225654956,0.680541735402851
"June",58,"Storm_Agricultural","Storm","Agricultural",-2.90219930723515,1.09780069276485,0.577584604289372
"June",58,"Storm_Site","Storm","Site",1.0206670958911,9.0206670958911,0.0605849727187682
"June",58,"Agricultural_Full","Agricultural","Full",0.888212543683494,8.88821254368349,0.0639551855720421
"June",58,"Site_Full","Site","Full",-3.03465385944276,0.965346140557244,0.617131549042074
"June",59,"Storm_Agricultural","Storm","Agricultural",-1.34681170552238,2.65318829447762,0.265379567599479
"June",59,"Storm_Site","Storm","Site",1.24605091737544,9.24605091737544,0.0552351583517215
"June",59,"Agricultural_Full","Agricultural","Full",-0.723351953413555,7.27664804658644,0.121971127245407
"June",59,"Site_Full","Site","Full",-3.31621457631138,0.683785423688619,0.710424420746425
"June",60,"Storm_Agricultural","Storm","Agricultural",-2.04692782687107,1.95307217312893,0.376613398233222
"June",60,"Storm_Site","Storm","Site",16.0483116063618,24.0483116063618,7.81133148341502e-05
"June",60,"Agricultural_Full","Agricultural","Full",15.7269371060019,23.7269371060019,9.05981147028765e-05
"June",60,"Site_Full","Site","Full",-2.36830232723094,1.63169767276906,0.442263758415905
"June",61,"Storm_Agricultural","Storm","Agricultural",-3.31463635375712,0.685363646242877,0.709864037955735
"June",61,"Storm_Site","Storm","Site",2.35296516717864,10.3529651671786,0.0348837687977225
"June",61,"Agricultural_Full","Agricultural","Full",2.47776100973346,10.4777610097335,0.0331047088677447
"June",61,"Site_Full","Site","Full",-3.18984051120231,0.810159488797694,0.6669236253143
"June",62,"Storm_Agricultural","Storm","Agricultural",3.54846036190651,7.54846036190651,0.0229547548494314
"June",62,"Storm_Site","Storm","Site",4.08833715699222,12.0883371569922,0.0167063155243762
"June",62,"Agricultural_Full","Agricultural","Full",0.0189976764167454,8.01899767641675,0.0908847589286001
"June",62,"Site_Full","Site","Full",-0.520879118668972,3.47912088133103,0.175597569206325
"June",63,"Storm_Agricultural","Storm","Agricultural",-3.51285590795436,0.487144092045639,0.78382300266802
"June",63,"Storm_Site","Storm","Site",5.30305142734409,13.3030514273441,0.00988614846979453
"June",63,"Agricultural_Full","Agricultural","Full",5.67853361747768,13.6785336174777,0.00839497893201327
"June",63,"Site_Full","Site","Full",-3.13737371782076,0.862626282179235,0.649655445105725
"June",64,"Storm_Agricultural","Storm","Agricultural",-3.39039995220969,0.609600047790309,0.737270796192757
"June",64,"Storm_Site","Storm","Site",2.56783608618082,10.5678360861808,0.031875284025533
"June",64,"Agricultural_Full","Agricultural","Full",2.96309510004289,10.9630951000429,0.0269819204907246
"June",64,"Site_Full","Site","Full",-2.99514093834762,1.00485906165238,0.605058863389055
"June",65,"Storm_Agricultural","Storm","Agricultural",0.136992222644835,4.13699222264484,0.126375693840979
"June",65,"Storm_Site","Storm","Site",3.43403684582779,11.4340368458278,0.0220956603519965
"June",65,"Agricultural_Full","Agricultural","Full",-0.453724211877784,7.54627578812222,0.109685953340965
"June",65,"Site_Full","Site","Full",-3.75076883506074,0.24923116493926,0.882836215079103
"June",66,"Storm_Agricultural","Storm","Agricultural",-0.131814430778888,3.86818556922111,0.144555352194263
"June",66,"Storm_Site","Storm","Site",5.24232767881898,13.242327678819,0.0101504753046838
"June",66,"Agricultural_Full","Agricultural","Full",2.59669791825104,10.596697918251,0.0314907499059557
"June",66,"Site_Full","Site","Full",-2.77744419134683,1.22255580865317,0.54265696211584
"June",67,"Storm_Agricultural","Storm","Agricultural",-1.25236873775799,2.74763126224201,0.253139228556223
"June",67,"Storm_Site","Storm","Site",-5.11511576452392,2.88488423547608,0.577270850476657
"June",67,"Agricultural_Full","Agricultural","Full",-6.10202495328292,1.89797504671708,0.754516973694621
"June",67,"Site_Full","Site","Full",-2.23927792651699,1.76072207348301,0.414633186840427
"June",68,"Storm_Agricultural","Storm","Agricultural",-2.33189690778738,1.66810309221262,0.434286186585093
"June",68,"Storm_Site","Storm","Site",0.816886058858302,8.8168860588583,0.0658430253972115
"June",68,"Agricultural_Full","Agricultural","Full",0.715832305699053,8.71583230569905,0.0686083500498894
"June",68,"Site_Full","Site","Full",-2.43295066094663,1.56704933905337,0.456793125720441
"June",69,"Storm_Agricultural","Storm","Agricultural",-3.57619784614781,0.423802153852193,0.809044726799366
"June",69,"Storm_Site","Storm","Site",-4.52486658791037,3.47513341208963,0.481669423450175
"June",69,"Agricultural_Full","Agricultural","Full",-4.896367429154,3.103632570846,0.540634996407412
"June",69,"Site_Full","Site","Full",-3.94769868739144,0.052301312608563,0.97418831094186
"June",70,"Storm_Agricultural","Storm","Agricultural",-1.36803469877276,2.63196530122724,0.26821063635802
"June",70,"Storm_Site","Storm","Site",-1.60401594231428,6.39598405768572,0.171463355416997
"June",70,"Agricultural_Full","Agricultural","Full",-3.91809977562008,4.08190022437992,0.395035316705524
"June",70,"Site_Full","Site","Full",-3.68211853207856,0.317881467921438,0.853046914182937
"June",71,"Storm_Agricultural","Storm","Agricultural",0.794961374419188,4.79496137441919,0.0909467883219327
"June",71,"Storm_Site","Storm","Site",-0.915310301338309,7.08468969866169,0.131479874596009
"June",71,"Agricultural_Full","Agricultural","Full",-2.09842885421847,5.90157114578153,0.20662057585531
"June",71,"Site_Full","Site","Full",-0.388157178460972,3.61184282153903,0.164322977839342
"June",72,"Storm_Agricultural","Storm","Agricultural",-1.25083349781187,2.74916650218813,0.252944988389272
"June",72,"Storm_Site","Storm","Site",5.57273281876297,13.572732818763,0.00879130511313424
"June",72,"Agricultural_Full","Agricultural","Full",4.0802796226003,12.0802796226003,0.016764163737329
"June",72,"Site_Full","Site","Full",-2.74328669397454,1.25671330602546,0.533467753688494
"June",73,"Storm_Agricultural","Storm","Agricultural",-1.66177465200997,2.33822534799003,0.310642460143012
"June",73,"Storm_Site","Storm","Site",2.30362269409312,10.3036226940931,0.0356122791511969
"June",73,"Agricultural_Full","Agricultural","Full",1.24109619712527,9.24109619712527,0.0553477698190614
"June",73,"Site_Full","Site","Full",-2.72430114897782,1.27569885102218,0.528427625908953
"June",74,"Storm_Agricultural","Storm","Agricultural",-2.64368916018714,1.35631083981286,0.507552350390957
"June",74,"Storm_Site","Storm","Site",4.05054299790766,12.0505429979077,0.016979345623039
"June",74,"Agricultural_Full","Agricultural","Full",3.64956322959767,11.6495632295977,0.020156644923555
"June",74,"Site_Full","Site","Full",-3.04466892849712,0.955331071502883,0.620229606923869
