"Season","Rep","Comparison","Smaller_Model","Larger_Model","Delta_AIC","Chisq","P_Value"
"Pre-growing season",12,"Storm_Agricultural","Storm","Agricultural",1.14773915130229,7.14773915130229,0.0673349688841662
"Pre-growing season",12,"Storm_Site","Storm","Site",2.36073830133117,10.3607383013312,0.0347703193673881
"Pre-growing season",12,"Agricultural_Full","Agricultural","Full",2.45326438415225,10.4532643841522,0.0334468862123373
"Pre-growing season",12,"Site_Full","Site","Full",1.24026523412337,7.24026523412337,0.0646214739764097
"Pre-growing season",13,"Storm_Agricultural","Storm","Agricultural",-1.89936934648046,4.10063065351954,0.250800860712346
"Pre-growing season",13,"Storm_Site","Storm","Site",-3.09549914623699,4.90450085376301,0.297237406547076
"Pre-growing season",13,"Agricultural_Full","Agricultural","Full",-0.769034550709762,7.23096544929024,0.124174646708308
"Pre-growing season",13,"Site_Full","Site","Full",0.427095249046772,6.42709524904677,0.0925824570398197
"Pre-growing season",14,"Storm_Agricultural","Storm","Agricultural",-5.77054979369507,0.229450206304932,0.972700579303536
"Pre-growing season",14,"Storm_Site","Storm","Site",-0.0332771366941529,7.96672286330585,0.0928048124681629
"Pre-growing season",14,"Agricultural_Full","Agricultural","Full",1.10342717595637,9.10342717595637,0.0585656487384191
"Pre-growing season",14,"Site_Full","Site","Full",-4.63384548104455,1.36615451895545,0.713487118914182
"Pre-growing season",15,"Storm_Agricultural","Storm","Agricultural",-0.0939629727741078,5.90603702722589,0.116272300356899
"Pre-growing season",15,"Storm_Site","Storm","Site",-2.89620556381212,5.10379443618788,0.276812380297612
"Pre-growing season",15,"Agricultural_Full","Agricultural","Full",-4.73815277890427,3.26184722109573,0.51499986353934
"Pre-growing season",15,"Site_Full","Site","Full",-1.93591018786626,4.06408981213374,0.254626233189984
"Pre-growing season",16,"Storm_Agricultural","Storm","Agricultural",-1.60850467589512,4.39149532410488,0.222175264966249
"Pre-growing season",16,"Storm_Site","Storm","Site",-5.41864276827079,2.58135723172921,0.630129135641602
"Pre-growing season",16,"Agricultural_Full","Agricultural","Full",-6.73084426031386,1.26915573968614,0.866586556768237
"Pre-growing season",16,"Site_Full","Site","Full",-2.92070616793819,3.07929383206181,0.379560470083635
"Pre-growing season",17,"Storm_Agricultural","Storm","Agricultural",2.03073454557088,8.03073454557088,0.0453807674818517
"Pre-growing season",17,"Storm_Site","Storm","Site",-0.339774313384225,7.66022568661577,0.104848061207385
"Pre-growing season",17,"Agricultural_Full","Agricultural","Full",0.0132614142968634,8.01326141429686,0.0910936180201652
"Pre-growing season",17,"Site_Full","Site","Full",2.38377027325197,8.38377027325197,0.0387117270080119
"Pre-growing season",18,"Storm_Agricultural","Storm","Agricultural",11.4654322245767,17.4654322245767,0.000566858012000049
"Pre-growing season",18,"Storm_Site","Storm","Site",-5.58900458512701,2.41099541487299,0.660641130022085
"Pre-growing season",18,"Agricultural_Full","Agricultural","Full",-5.2498986283934,2.7501013716066,0.600476419013291
"Pre-growing season",18,"Site_Full","Site","Full",11.8045381813103,17.8045381813103,0.000482620778400093
"Pre-growing season",19,"Storm_Agricultural","Storm","Agricultural",-1.52082720198763,4.47917279801237,0.214155566583699
"Pre-growing season",19,"Storm_Site","Storm","Site",3.19706318353323,11.1970631835332,0.0244363267264276
"Pre-growing season",19,"Agricultural_Full","Agricultural","Full",4.31651535216108,12.3165153521611,0.0151464201898059
"Pre-growing season",19,"Site_Full","Site","Full",-0.401375033359784,5.59862496664022,0.132857319524317
"Pre-growing season",20,"Storm_Agricultural","Storm","Agricultural",-4.35203748730606,1.64796251269394,0.648564191853499
"Pre-growing season",20,"Storm_Site","Storm","Site",4.34471661923467,12.3447166192347,0.0149637630751498
"Pre-growing season",20,"Agricultural_Full","Agricultural","Full",6.84552176506023,14.8455217650602,0.00503257643527646
"Pre-growing season",20,"Site_Full","Site","Full",-1.85123234148051,4.14876765851949,0.245841530657517
"Pre-growing season",21,"Storm_Agricultural","Storm","Agricultural",-4.19189181573051,1.80810818426949,0.613172095519687
"Pre-growing season",21,"Storm_Site","Storm","Site",-2.91198783923949,5.08801216076051,0.278385528744867
"Pre-growing season",21,"Agricultural_Full","Agricultural","Full",-1.92446160988774,6.07553839011226,0.19357759579573
"Pre-growing season",21,"Site_Full","Site","Full",-3.20436558637877,2.79563441362123,0.424219074609027
"Pre-growing season",22,"Storm_Agricultural","Storm","Agricultural",-5.02003580561956,0.979964194380443,0.806099871482006
"Pre-growing season",22,"Storm_Site","Storm","Site",-7.19232211773601,0.807677882263988,0.93741578322246
"Pre-growing season",22,"Agricultural_Full","Agricultural","Full",-6.73353045702373,1.26646954297627,0.867038236717321
"Pre-growing season",22,"Site_Full","Site","Full",-4.56124414490728,1.43875585509272,0.696475814649634
"Pre-growing season",23,"Storm_Agricultural","Storm","Agricultural",-1.40673097398016,4.59326902601984,0.204120259686998
"Pre-growing season",23,"Storm_Site","Storm","Site",3.47470563946104,11.474705639461,0.0217164394117871
"Pre-growing season",23,"Agricultural_Full","Agricultural","Full",6.66151063386747,14.6615106338675,0.00545729959869263
"Pre-growing season",23,"Site_Full","Site","Full",1.78007402042627,7.78007402042627,0.0507824502731199
"Pre-growing season",24,"Storm_Agricultural","Storm","Agricultural",-5.83841201537876,0.161587984621235,0.9835382197837
"Pre-growing season",24,"Storm_Site","Storm","Site",-2.86035148227032,5.13964851772968,0.27326646665912
"Pre-growing season",24,"Agricultural_Full","Agricultural","Full",-2.84032192983605,5.15967807016395,0.271302404100183
"Pre-growing season",24,"Site_Full","Site","Full",-5.8183824629445,0.181617537055502,0.980500838185011
"Pre-growing season",25,"Storm_Agricultural","Storm","Agricultural",-3.02122054498685,2.97877945501315,0.39490855199476
"Pre-growing season",25,"Storm_Site","Storm","Site",-1.3668871064051,6.6331128935949,0.156594051539674
"Pre-growing season",25,"Agricultural_Full","Agricultural","Full",-3.70141552510611,4.29858447489389,0.367102383257414
"Pre-growing season",25,"Site_Full","Site","Full",-5.35574896368786,0.644251036312141,0.886231504566308
"Pre-growing season",26,"Storm_Agricultural","Storm","Agricultural",-5.45985674157518,0.54014325842482,0.909987631332455
"Pre-growing season",26,"Storm_Site","Storm","Site",-2.97864917529924,5.02135082470076,0.285113774896671
"Pre-growing season",26,"Agricultural_Full","Agricultural","Full",-2.67786569269242,5.32213430730758,0.255812000661315
"Pre-growing season",26,"Site_Full","Site","Full",-5.15907325896836,0.840926741031637,0.839654902866269
"Pre-growing season",27,"Storm_Agricultural","Storm","Agricultural",-4.27608064903825,1.72391935096175,0.631629135281801
"Pre-growing season",27,"Storm_Site","Storm","Site",-3.19158164045334,4.80841835954666,0.307525730201848
"Pre-growing season",27,"Agricultural_Full","Agricultural","Full",-3.19910266672147,4.80089733327853,0.308343368880499
"Pre-growing season",27,"Site_Full","Site","Full",-4.28360167530639,1.71639832469361,0.633294247751357
"Pre-growing season",28,"Storm_Agricultural","Storm","Agricultural",-4.58486357650892,1.41513642349108,0.701990536698645
"Pre-growing season",28,"Storm_Site","Storm","Site",-7.76229131841012,0.237708681589879,0.993472309522429
"Pre-growing season",28,"Agricultural_Full","Agricultural","Full",-7.75620781220729,0.243792187792707,0.99314768588715
"Pre-growing season",28,"Site_Full","Site","Full",-4.5787800703061,1.4212199296939,0.700568287198275
"Pre-growing season",29,"Storm_Agricultural","Storm","Agricultural",-3.47898761895732,2.52101238104268,0.471505641498863
"Pre-growing season",29,"Storm_Site","Storm","Site",-5.55202578836153,2.44797421163847,0.653975410280776
"Pre-growing season",29,"Agricultural_Full","Agricultural","Full",-5.3162458576609,2.6837541423391,0.612060407547669
"Pre-growing season",29,"Site_Full","Site","Full",-3.24320768825669,2.75679231174331,0.430662149207283
"Pre-growing season",30,"Storm_Agricultural","Storm","Agricultural",-1.88424965363367,4.11575034636633,0.249233400381597
"Pre-growing season",30,"Storm_Site","Storm","Site",-4.13546403866573,3.86453596133427,0.42464922566299
"Pre-growing season",30,"Agricultural_Full","Agricultural","Full",-1.35140847852344,6.64859152147656,0.155665397440808
"Pre-growing season",30,"Site_Full","Site","Full",0.899805906508618,6.89980590650862,0.0751607998143726
"Pre-growing season",31,"Storm_Agricultural","Storm","Agricultural",-3.86575082816361,2.13424917183639,0.545015057092941
"Pre-growing season",31,"Storm_Site","Storm","Site",-6.96070405507646,1.03929594492354,0.90378004478086
"Pre-growing season",31,"Agricultural_Full","Agricultural","Full",-7.0361242489551,0.963875751044895,0.915223236746013
"Pre-growing season",31,"Site_Full","Site","Full",-3.94117102204225,2.05882897795775,0.560286738089971
"Pre-growing season",32,"Storm_Agricultural","Storm","Agricultural",-1.31593582453684,4.68406417546316,0.196448144411877
"Pre-growing season",32,"Storm_Site","Storm","Site",-7.40200094941639,0.59799905058361,0.963285778111294
"Pre-growing season",32,"Agricultural_Full","Agricultural","Full",-6.77121287322328,1.22878712677672,0.873336644248213
"Pre-growing season",32,"Site_Full","Site","Full",-0.685147748343724,5.31485225165628,0.150141549071453
"Pre-growing season",33,"Storm_Agricultural","Storm","Agricultural",-1.94818964342969,4.05181035657031,0.255923622059494
"Pre-growing season",33,"Storm_Site","Storm","Site",-7.08846478060863,0.911535219391368,0.922900102741937
"Pre-growing season",33,"Agricultural_Full","Agricultural","Full",-7.30227536717885,0.697724632821149,0.951609223630371
"Pre-growing season",33,"Site_Full","Site","Full",-2.1620002299999,3.8379997700001,0.279496952375618
"Pre-growing season",34,"Storm_Agricultural","Storm","Agricultural",-1.90409866868956,4.09590133131044,0.251292993084221
"Pre-growing season",34,"Storm_Site","Storm","Site",-4.71200054411676,3.28799945588324,0.510835882904358
"Pre-growing season",34,"Agricultural_Full","Agricultural","Full",-2.54801182248795,5.45198817751205,0.243982103409059
"Pre-growing season",34,"Site_Full","Site","Full",0.259890052939255,6.25989005293926,0.0996283425265011
"Pre-growing season",35,"Storm_Agricultural","Storm","Agricultural",-3.7270100493557,2.2729899506443,0.517715054451704
"Pre-growing season",35,"Storm_Site","Storm","Site",-4.90087270466302,3.09912729533698,0.541375897462639
"Pre-growing season",35,"Agricultural_Full","Agricultural","Full",-5.74753429389858,2.25246570610142,0.689436244182745
"Pre-growing season",35,"Site_Full","Site","Full",-4.57367163859126,1.42632836140874,0.699374987650678
"Pre-growing season",36,"Storm_Agricultural","Storm","Agricultural",-3.90420306631842,2.09579693368158,0.552763540187485
"Pre-growing season",36,"Storm_Site","Storm","Site",-5.96201949234012,2.03798050765988,0.72877317431251
"Pre-growing season",36,"Agricultural_Full","Agricultural","Full",-5.9338488333334,2.0661511666666,0.723593237489402
"Pre-growing season",36,"Site_Full","Site","Full",-3.8760324073117,2.1239675926883,0.547079194889897
"Pre-growing season",37,"Storm_Agricultural","Storm","Agricultural",-1.60122091796276,4.39877908203724,0.221498621348981
"Pre-growing season",37,"Storm_Site","Storm","Site",-3.45436920052416,4.54563079947584,0.337171085027896
"Pre-growing season",37,"Agricultural_Full","Agricultural","Full",-4.07660466708288,3.92339533291712,0.416472424785027
"Pre-growing season",37,"Site_Full","Site","Full",-2.22345638452148,3.77654361547852,0.286626316076003
"Pre-growing season",38,"Storm_Agricultural","Storm","Agricultural",-2.55612377797888,3.44387622202112,0.328114468362522
"Pre-growing season",38,"Storm_Site","Storm","Site",-1.13127060371974,6.86872939628026,0.142990034500473
"Pre-growing season",38,"Agricultural_Full","Agricultural","Full",-1.86953785310692,6.13046214689308,0.18961482762875
"Pre-growing season",38,"Site_Full","Site","Full",-3.29439102736606,2.70560897263394,0.439274949630014
"Pre-growing season",39,"Storm_Agricultural","Storm","Agricultural",1.69960948231792,7.69960948231792,0.052645466251122
"Pre-growing season",39,"Storm_Site","Storm","Site",0.784893657649604,8.7848936576496,0.0667068528605319
"Pre-growing season",39,"Agricultural_Full","Agricultural","Full",-0.0297628240462871,7.97023717595371,0.0926745490502552
"Pre-growing season",39,"Site_Full","Site","Full",0.884953000622033,6.88495300062203,0.0756565302575367
"Pre-growing season",40,"Storm_Agricultural","Storm","Agricultural",-5.62215622062445,0.377843779375553,0.944780445192752
"Pre-growing season",40,"Storm_Site","Storm","Site",-5.05744966175396,2.94255033824604,0.567485041310572
"Pre-growing season",40,"Agricultural_Full","Agricultural","Full",-4.75685415086232,3.24314584913765,0.517990470273828
"Pre-growing season",40,"Site_Full","Site","Full",-5.32156070973281,0.678439290267164,0.878263143504853
"Pre-growing season",41,"Storm_Agricultural","Storm","Agricultural",-3.71196584353319,2.28803415646681,0.514817120073294
"Pre-growing season",41,"Storm_Site","Storm","Site",-2.03601933829674,5.96398066170326,0.201854416174395
"Pre-growing season",41,"Agricultural_Full","Agricultural","Full",-2.34993807285588,5.65006192714412,0.226850424572258
"Pre-growing season",41,"Site_Full","Site","Full",-4.02588457809233,1.97411542190767,0.577796490318878
"Pre-growing season",42,"Storm_Agricultural","Storm","Agricultural",-0.0983125255772563,5.90168747442274,0.116492550113283
"Pre-growing season",42,"Storm_Site","Storm","Site",7.1335005331083,15.1335005331083,0.00443218847440932
"Pre-growing season",42,"Agricultural_Full","Agricultural","Full",4.97172110031701,12.971721100317,0.0114147994409651
"Pre-growing season",42,"Site_Full","Site","Full",-2.26009195836855,3.73990804163145,0.290953631393639
"Pre-growing season",43,"Storm_Agricultural","Storm","Agricultural",-0.760601399858672,5.23939860014133,0.155083414089479
"Pre-growing season",43,"Storm_Site","Storm","Site",-6.41960577016459,1.58039422983541,0.812311508636784
"Pre-growing season",43,"Agricultural_Full","Agricultural","Full",-6.08522654516267,1.91477345483733,0.751430582369553
"Pre-growing season",43,"Site_Full","Site","Full",-0.426222174856747,5.57377782514325,0.134291878068589
"Pre-growing season",44,"Storm_Agricultural","Storm","Agricultural",-3.03252121379623,2.96747878620377,0.396666534045422
"Pre-growing season",44,"Storm_Site","Storm","Site",-7.16431824129236,0.835681758707636,0.933601424326634
"Pre-growing season",44,"Agricultural_Full","Agricultural","Full",-7.07206368075759,0.927936319242406,0.920519132881354
"Pre-growing season",44,"Site_Full","Site","Full",-2.94026665326146,3.05973334673854,0.382506848228799
"Pre-growing season",45,"Storm_Agricultural","Storm","Agricultural",-4.28544735893851,1.71455264106149,0.633703271767468
"Pre-growing season",45,"Storm_Site","Storm","Site",-4.61980518563485,3.38019481436515,0.496327144884592
"Pre-growing season",45,"Agricultural_Full","Agricultural","Full",-3.92000238703287,4.07999761296713,0.395287597660974
"Pre-growing season",45,"Site_Full","Site","Full",-3.58564456033653,2.41435543966347,0.490967956624159
"Pre-growing season",46,"Storm_Agricultural","Storm","Agricultural",-0.185725530923634,5.81427446907637,0.121004221380597
"Pre-growing season",46,"Storm_Site","Storm","Site",-4.25326818676325,3.74673181323675,0.441365576951147
"Pre-growing season",46,"Agricultural_Full","Agricultural","Full",-3.32389364717548,4.67610635282452,0.322173383371461
"Pre-growing season",46,"Site_Full","Site","Full",0.743649008664136,6.74364900866414,0.0805332787672164
"Pre-growing season",47,"Storm_Agricultural","Storm","Agricultural",-5.82902163126792,0.170978368732079,0.98213252569917
"Pre-growing season",47,"Storm_Site","Storm","Site",5.76357839735905,13.7635783973591,0.00808912861639215
"Pre-growing season",47,"Agricultural_Full","Agricultural","Full",5.62121181418362,13.6212118141836,0.00860748276294577
"Pre-growing season",47,"Site_Full","Site","Full",-5.97138821444335,0.0286117855566488,0.998723821230784
"Pre-growing season",48,"Storm_Agricultural","Storm","Agricultural",-2.10256930745652,3.89743069254348,0.272754890414168
"Pre-growing season",48,"Storm_Site","Storm","Site",-2.5211527542717,5.4788472457283,0.241595090272497
"Pre-growing season",48,"Agricultural_Full","Agricultural","Full",-1.40356691831045,6.59643308168955,0.158814827537729
"Pre-growing season",48,"Site_Full","Site","Full",-0.984983471495269,5.01501652850473,0.170700856912562
"Pre-growing season",49,"Storm_Agricultural","Storm","Agricultural",1.72580895080648,7.72580895080648,0.0520316834048219
"Pre-growing season",49,"Storm_Site","Storm","Site",-3.46881217095182,4.53118782904818,0.338865412074722
"Pre-growing season",49,"Agricultural_Full","Agricultural","Full",-3.41261312097635,4.58738687902365,0.332311040919084
"Pre-growing season",49,"Site_Full","Site","Full",1.78200800078196,7.78200800078196,0.0507384708628483
"Pre-growing season",50,"Storm_Agricultural","Storm","Agricultural",-3.05697093682537,2.94302906317463,0.400492637769171
"Pre-growing season",50,"Storm_Site","Storm","Site",1.443759765175,9.443759765175,0.0509157750834618
"Pre-growing season",50,"Agricultural_Full","Agricultural","Full",0.489539272058295,8.48953927205829,0.0752049432239105
"Pre-growing season",50,"Site_Full","Site","Full",-4.01119142994207,1.98880857005793,0.574732774114815
"Post-growing season",1,"Storm_Agricultural","Storm","Agricultural",-2.20113023962141,3.79886976037859,0.284017623960664
"Post-growing season",1,"Storm_Site","Storm","Site",0.443561667869773,8.44356166786978,0.0766165372691512
"Post-growing season",1,"Agricultural_Full","Agricultural","Full",2.80286457381914,10.8028645738191,0.0288712055946444
"Post-growing season",1,"Site_Full","Site","Full",0.158172666327957,6.15817266632795,0.104163304728538
"Post-growing season",2,"Storm_Agricultural","Storm","Agricultural",-0.456949855616266,5.54305014438373,0.136086296114111
"Post-growing season",2,"Storm_Site","Storm","Site",-0.572671517181128,7.42732848281887,0.114956823922472
"Post-growing season",2,"Agricultural_Full","Agricultural","Full",8.00579569280374,16.0057956928037,0.00301139654929243
"Post-growing season",2,"Site_Full","Site","Full",8.12151735436861,14.1215173543686,0.00274432733105684
"Post-growing season",3,"Storm_Agricultural","Storm","Agricultural",-1.46793833771564,4.53206166228436,0.209448227126567
"Post-growing season",3,"Storm_Site","Storm","Site",6.05194627571902,14.051946275719,0.00713109690399864
"Post-growing season",3,"Agricultural_Full","Agricultural","Full",6.49990657647258,14.4999065764726,0.00585917922065582
"Post-growing season",3,"Site_Full","Site","Full",-1.01997803696207,4.98002196303793,0.173265893084748
"Post-growing season",4,"Storm_Agricultural","Storm","Agricultural",-3.24454482342696,2.75545517657304,0.430885377927061
"Post-growing season",4,"Storm_Site","Storm","Site",1.89020031627498,9.89020031627498,0.0423184219485052
"Post-growing season",4,"Agricultural_Full","Agricultural","Full",3.35286589835607,11.3528658983561,0.0228718337226601
"Post-growing season",4,"Site_Full","Site","Full",-1.78187924134588,4.21812075865412,0.238853904188437
"Post-growing season",5,"Storm_Agricultural","Storm","Agricultural",-2.78743439506274,3.21256560493726,0.359998439523254
"Post-growing season",5,"Storm_Site","Storm","Site",-4.87815207130993,3.12184792869007,0.537645505666449
"Post-growing season",5,"Agricultural_Full","Agricultural","Full",7.08252402618999,15.08252402619,0.00453308190080814
"Post-growing season",5,"Site_Full","Site","Full",9.17324170243718,15.1732417024372,0.00167442998140537
"Post-growing season",6,"Storm_Agricultural","Storm","Agricultural",-4.17274383866532,1.82725616133468,0.609021727564888
"Post-growing season",6,"Storm_Site","Storm","Site",,,
"Post-growing season",6,"Agricultural_Full","Agricultural","Full",,,
"Post-growing season",6,"Site_Full","Site","Full",,,
"Post-growing season",7,"Storm_Agricultural","Storm","Agricultural",-5.60650815382713,0.393491846172868,0.941583621627495
"Post-growing season",7,"Storm_Site","Storm","Site",-4.98135237527658,3.01864762472342,0.554709629089513
"Post-growing season",7,"Agricultural_Full","Agricultural","Full",-2.77832937049908,5.22167062950092,0.265299426367365
"Post-growing season",7,"Site_Full","Site","Full",-3.40348514904963,2.59651485095037,0.45810086614561
"Post-growing season",8,"Storm_Agricultural","Storm","Agricultural",-3.55723558625861,2.44276441374139,0.485723687552917
"Post-growing season",8,"Storm_Site","Storm","Site",0.721301429708241,8.72130142970824,0.0684559131123708
"Post-growing season",8,"Agricultural_Full","Agricultural","Full",5.06818979198119,13.0681897919812,0.0109473682825185
"Post-growing season",8,"Site_Full","Site","Full",0.789652776014336,6.78965277601434,0.078913195587152
"Post-growing season",9,"Storm_Agricultural","Storm","Agricultural",-3.79507876153899,2.204921238461,0.530979691302304
"Post-growing season",9,"Storm_Site","Storm","Site",-1.59209795167838,6.40790204832162,0.170686588311889
"Post-growing season",9,"Agricultural_Full","Agricultural","Full",3.98058275570043,11.9805827557004,0.0174962424628487
"Post-growing season",9,"Site_Full","Site","Full",1.77760194583983,7.77760194583983,0.0508387201303307
"Post-growing season",10,"Storm_Agricultural","Storm","Agricultural",-2.96407999249016,3.03592000750984,0.386120106033842
"Post-growing season",10,"Storm_Site","Storm","Site",-0.535079472980499,7.46492052701949,0.113266134592919
"Post-growing season",10,"Agricultural_Full","Agricultural","Full",3.73991715044662,11.7399171504466,0.0193938262360691
"Post-growing season",10,"Site_Full","Site","Full",1.31091663093696,7.31091663093697,0.0626211220681581
"Post-growing season",11,"Storm_Agricultural","Storm","Agricultural",2.39795159738486,8.39795159738486,0.038464851225374
"Post-growing season",11,"Storm_Site","Storm","Site",-3.45481596115656,4.54518403884344,0.337223392657792
"Post-growing season",11,"Agricultural_Full","Agricultural","Full",-1.34501113358709,6.65498886641291,0.155283047959853
"Post-growing season",11,"Site_Full","Site","Full",4.50775642495432,10.5077564249543,0.0147083730530834
"Post-growing season",12,"Storm_Agricultural","Storm","Agricultural",-3.9269518118999,2.0730481881001,0.557384512325156
"Post-growing season",12,"Storm_Site","Storm","Site",0.98845099442417,8.98845099442417,0.061388800293357
"Post-growing season",12,"Agricultural_Full","Agricultural","Full",3.93590249499464,11.9359024949946,0.017834330407694
"Post-growing season",12,"Site_Full","Site","Full",-0.979500311329424,5.02049968867057,0.170302196046486
"Post-growing season",13,"Storm_Agricultural","Storm","Agricultural",8.11847240391911,14.1184724039191,0.00274824736358436
"Post-growing season",13,"Storm_Site","Storm","Site",4.72618921232805,12.7261892123281,0.012694146478167
"Post-growing season",13,"Agricultural_Full","Agricultural","Full",8.3335592365629,16.3335592365629,0.00260273209379437
"Post-growing season",13,"Site_Full","Site","Full",11.725842428154,17.725842428154,0.000500986542758319
"Post-growing season",14,"Storm_Agricultural","Storm","Agricultural",5.8564080854938,11.8564080854938,0.00789158675231954
"Post-growing season",14,"Storm_Site","Storm","Site",2.30880526556396,10.308805265564,0.0355350789187872
"Post-growing season",14,"Agricultural_Full","Agricultural","Full",1.29772134263735,9.29772134263735,0.0540737297690698
"Post-growing season",14,"Site_Full","Site","Full",4.84532416256718,10.8453241625672,0.0125923552121167
"Post-growing season",15,"Storm_Agricultural","Storm","Agricultural",-3.26006464564003,2.73993535435997,0.433483304048982
"Post-growing season",15,"Storm_Site","Storm","Site",-6.43281250691574,1.56718749308426,0.814677085093108
"Post-growing season",15,"Agricultural_Full","Agricultural","Full",-13.3644827899495,0,1
"Post-growing season",15,"Site_Full","Site","Full",-10.1917349286738,0,1
"Post-growing season",16,"Storm_Agricultural","Storm","Agricultural",-4.93015957605046,1.06984042394954,0.784359255459368
"Post-growing season",16,"Storm_Site","Storm","Site",-5.25905468087655,2.74094531912345,0.602068959310009
"Post-growing season",16,"Agricultural_Full","Agricultural","Full",1.67326904932545,9.67326904932545,0.0463061649743967
"Post-growing season",16,"Site_Full","Site","Full",2.00216415415154,8.00216415415155,0.045967000314604
"Post-growing season",17,"Storm_Agricultural","Storm","Agricultural",-3.32929366215745,2.67070633784255,0.44522842109862
