"Season","Rep","n","Dropped","Variable_Group","AIC_Dropped","AIC_Full","Delta_AIC","Chisq","P_Value"
"Pre-growing season",11,209,"MeanSlope_per","Site",236.52898061977,238.391733713855,-1.86275309408526,0.137246905914736,0.711033446487115
"Pre-growing season",11,209,"Hydrologic_Group","Site",240.66044119343,238.391733713855,2.26870747957437,6.26870747957437,0.0435278750753123
"Pre-growing season",11,209,"Tile","Site",237.20302333614,238.391733713855,-1.18871037771535,0.811289622284647,0.367739247980954
"Pre-growing season",12,209,"Tillage_Passes","Agricultural",198.752010607185,200.752005982652,-1.99999537546691,4.62453309069133e-06,0.998284172309003
"Pre-growing season",12,209,"PerennialFrac","Agricultural",205.927731769371,200.752005982652,5.17572578671869,7.17572578671869,0.00738965467448812
"Pre-growing season",12,209,"Residue_Frac","Agricultural",200.638198747324,200.752005982652,-0.113807235327613,1.88619276467239,0.169631965743196
"Pre-growing season",12,209,"MeanSlope_per","Site",199.291896459147,200.752005982652,-1.46010952350488,0.539890476495117,0.462478120081521
"Pre-growing season",12,209,"Hydrologic_Group","Site",206.38471917063,200.752005982652,5.63271318797842,9.63271318797842,0.00809623132584227
"Pre-growing season",12,209,"Tile","Site",200.287628002101,200.752005982652,-0.464377980550978,1.53562201944902,0.215270636962194
"Pre-growing season",13,209,"Tillage_Passes","Agricultural",235.26888074482,236.485216399039,-1.21633565421894,0.783664345781062,0.376022790254818
"Pre-growing season",13,209,"PerennialFrac","Agricultural",236.127497151463,236.485216399039,-0.35771924757654,1.64228075242346,0.200012826851416
"Pre-growing season",13,209,"Residue_Frac","Agricultural",235.989315757599,236.485216399039,-0.495900641440358,1.50409935855964,0.220041684443793
"Pre-growing season",13,209,"MeanSlope_per","Site",235.440290306217,236.485216399039,-1.04492609282258,0.955073907177422,0.328431131876935
"Pre-growing season",13,209,"Hydrologic_Group","Site",236.02452809152,236.485216399039,-0.460688307519234,3.53931169248077,0.170391619652332
"Pre-growing season",13,209,"Tile","Site",239.000774303954,236.485216399039,2.51555790491466,4.51555790491466,0.0335879302288598
"Pre-growing season",14,209,"Tillage_Passes","Agricultural",217.669852016117,218.584666797522,-0.914814781404743,1.08518521859526,0.297540476316603
"Pre-growing season",14,209,"PerennialFrac","Agricultural",216.782830896279,218.584666797522,-1.8018359012425,0.198164098757502,0.656206831393272
"Pre-growing season",14,209,"Residue_Frac","Agricultural",216.867776410721,218.584666797522,-1.71689038680034,0.283109613199656,0.594670271906536
"Pre-growing season",14,209,"MeanSlope_per","Site",222.51760267911,218.584666797522,3.93293588158863,5.93293588158863,0.0148604638709285
"Pre-growing season",14,209,"Hydrologic_Group","Site",221.009815170396,218.584666797522,2.42514837287442,6.42514837287442,0.0402528614210904
"Pre-growing season",14,209,"Tile","Site",216.588542935006,218.584666797522,-1.99612386251511,0.00387613748489457,0.950356869969131
"Pre-growing season",15,209,"Tillage_Passes","Agricultural",251.820365071212,252.087912593224,-0.267547522012364,1.73245247798764,0.188097996262536
"Pre-growing season",15,209,"PerennialFrac","Agricultural",250.088751309614,252.087912593224,-1.99916128360968,0.000838716390319405,0.976896013526
"Pre-growing season",15,209,"Residue_Frac","Agricultural",251.111745908608,252.087912593224,-0.976166684615549,1.02383331538445,0.311611458473389
"Pre-growing season",15,209,"MeanSlope_per","Site",250.397154527588,252.087912593224,-1.69075806563617,0.309241934363826,0.578145737619307
"Pre-growing season",15,209,"Hydrologic_Group","Site",248.583118379857,252.087912593224,-3.50479421336749,0.495205786632511,0.780669890964312
"Pre-growing season",15,209,"Tile","Site",251.375795516747,252.087912593224,-0.712117076477142,1.28788292352286,0.256438467727621
"Pre-growing season",16,209,"Tillage_Passes","Agricultural",239.538048211586,240.018964032685,-0.480915821099501,1.5190841789005,0.217758136897343
"Pre-growing season",16,209,"PerennialFrac","Agricultural",238.979944656238,240.018964032685,-1.0390193764477,0.960980623552302,0.326939934006875
"Pre-growing season",16,209,"Residue_Frac","Agricultural",238.850524099831,240.018964032685,-1.16843993285397,0.831560067146029,0.361821806933883
"Pre-growing season",16,209,"MeanSlope_per","Site",239.167506732887,240.018964032685,-0.851457299798369,1.14854270020163,0.283854421375458
"Pre-growing season",16,209,"Hydrologic_Group","Site",236.276211125135,240.018964032685,-3.74275290754991,0.257247092450086,0.87930492090379
"Pre-growing season",16,209,"Tile","Site",238.019836585348,240.018964032685,-1.99912744733774,0.000872552662258386,0.976434713092794
"Pre-growing season",17,209,"Tillage_Passes","Agricultural",224.652074477794,226.592023115565,-1.93994863777093,0.0600513622290748,0.806414778836286
"Pre-growing season",17,209,"PerennialFrac","Agricultural",232.351089285088,226.592023115565,5.75906616952312,7.75906616952312,0.00534435853027974
"Pre-growing season",17,209,"Residue_Frac","Agricultural",224.767414573602,226.592023115565,-1.82460854196299,0.175391458037012,0.675364034322844
"Pre-growing season",17,209,"MeanSlope_per","Site",224.811535800378,226.592023115565,-1.7804873151876,0.2195126848124,0.639411479178648
"Pre-growing season",17,209,"Hydrologic_Group","Site",228.141111667224,226.592023115565,1.54908855165857,5.54908855165857,0.0623778973287265
"Pre-growing season",17,209,"Tile","Site",228.373191704605,226.592023115565,1.78116858903925,3.78116858903925,0.0518324489469609
"Pre-growing season",18,209,"Tillage_Passes","Agricultural",215.43870866555,211.61610585838,3.82260280716963,5.82260280716963,0.0158215154803789
"Pre-growing season",18,209,"PerennialFrac","Agricultural",220.981853095297,211.61610585838,9.36574723691618,11.3657472369162,0.00074810973682682
"Pre-growing season",18,209,"Residue_Frac","Agricultural",212.39718174112,211.61610585838,0.781075882739685,2.78107588273969,0.0953840734712916
"Pre-growing season",18,209,"MeanSlope_per","Site",209.984060931475,211.61610585838,-1.632044926905,0.367955073095004,0.544121043889998
"Pre-growing season",18,209,"Hydrologic_Group","Site",208.212711857909,211.61610585838,-3.40339400047182,0.59660599952818,0.742076456688425
"Pre-growing season",18,209,"Tile","Site",211.376575349666,211.61610585838,-0.239530508714608,1.76046949128539,0.184565966258143
"Pre-growing season",19,209,"Tillage_Passes","Agricultural",213.086534672703,214.916226151806,-1.82969147910268,0.170308520897322,0.679837760863871
"Pre-growing season",19,209,"PerennialFrac","Agricultural",215.686163215823,214.916226151806,0.769937064017029,2.76993706401703,0.0960499377100357
"Pre-growing season",19,209,"Residue_Frac","Agricultural",213.366284926025,214.916226151806,-1.54994122578037,0.450058774219627,0.502307044744533
"Pre-growing season",19,209,"MeanSlope_per","Site",213.051947750119,214.916226151806,-1.86427840168659,0.13572159831341,0.712571923137422
"Pre-growing season",19,209,"Hydrologic_Group","Site",212.43568290664,214.916226151806,-2.48054324516525,1.51945675483475,0.467793473026123
"Pre-growing season",19,209,"Tile","Site",217.502195517089,214.916226151806,2.58596936528349,4.58596936528349,0.0322347331707386
"Pre-growing season",20,209,"Tillage_Passes","Agricultural",240.648993685332,241.525739013388,-0.87674532805562,1.12325467194438,0.289218716747587
"Pre-growing season",20,209,"PerennialFrac","Agricultural",242.634213299,241.525739013388,1.10847428561203,3.10847428561203,0.0778858884169783
"Pre-growing season",20,209,"Residue_Frac","Agricultural",240.204198152806,241.525739013388,-1.32154086058208,0.678459139417924,0.410117819354745
"Pre-growing season",20,209,"MeanSlope_per","Site",244.506433930286,241.525739013388,2.98069491689807,4.98069491689807,0.0256316853732033
"Pre-growing season",20,209,"Hydrologic_Group","Site",240.751728941096,241.525739013388,-0.774010072291929,3.22598992770807,0.199289853478626
"Pre-growing season",20,209,"Tile","Site",240.997009788325,241.525739013388,-0.528729225062818,1.47127077493718,0.225145301041159
"Pre-growing season",21,209,"Tillage_Passes","Agricultural",248.249725621495,250.21961813299,-1.96989251149512,0.030107488504882,0.862246563041745
"Pre-growing season",21,209,"PerennialFrac","Agricultural",249.833926113002,250.21961813299,-0.385692019987829,1.61430798001217,0.203887288637431
"Pre-growing season",21,209,"Residue_Frac","Agricultural",250.226794012109,250.21961813299,0.00717587911950091,2.0071758791195,0.15655651628797
"Pre-growing season",21,209,"MeanSlope_per","Site",248.301513963326,250.21961813299,-1.91810416966396,0.0818958303360375,0.77474449231348
"Pre-growing season",21,209,"Hydrologic_Group","Site",249.549940030167,250.21961813299,-0.669678102822303,3.3303218971777,0.189160210462865
"Pre-growing season",21,209,"Tile","Site",249.058569252526,250.21961813299,-1.16104888046391,0.838951119536091,0.359696923531519
"Pre-growing season",22,209,"Tillage_Passes","Agricultural",234.03869142408,235.536581541447,-1.49789011736749,0.50210988263251,0.478574522217818
"Pre-growing season",22,209,"PerennialFrac","Agricultural",233.956416714979,235.536581541447,-1.58016482646835,0.419835173531652,0.517019300919456
"Pre-growing season",22,209,"Residue_Frac","Agricultural",234.547629008294,235.536581541447,-0.988952533153252,1.01104746684675,0.314652029107962
"Pre-growing season",22,209,"MeanSlope_per","Site",233.68524792904,235.536581541447,-1.85133361240719,0.148666387592812,0.699813077511129
"Pre-growing season",22,209,"Hydrologic_Group","Site",232.431585700099,235.536581541447,-3.10499584134843,0.895004158651574,0.639222887096315
"Pre-growing season",22,209,"Tile","Site",233.676958766382,235.536581541447,-1.8596227750657,0.140377224934298,0.707906287326706
"Pre-growing season",23,209,"Tillage_Passes","Agricultural",217.943818603614,219.262835431013,-1.31901682739888,0.680983172601117,0.409248377667577
"Pre-growing season",23,209,"PerennialFrac","Agricultural",224.800411826623,219.262835431013,5.53757639560999,7.53757639560999,0.00604252684983531
"Pre-growing season",23,209,"Residue_Frac","Agricultural",219.431132228832,219.262835431013,0.168296797818869,2.16829679781887,0.140882191785942
"Pre-growing season",23,209,"MeanSlope_per","Site",218.02831729172,219.262835431013,-1.2345181392929,0.765481860707098,0.381618414246765
"Pre-growing season",23,209,"Hydrologic_Group","Site",215.767734590709,219.262835431013,-3.49510084030405,0.504899159695952,0.776895383035141
"Pre-growing season",23,209,"Tile","Site",228.575398841546,219.262835431013,9.31256341053319,11.3125634105332,0.000769844171669767
"Pre-growing season",24,209,"Tillage_Passes","Agricultural",225.149731094584,227.09453253332,-1.94480143873548,0.0551985612645183,0.814252399459595
"Pre-growing season",24,209,"PerennialFrac","Agricultural",225.230417998201,227.09453253332,-1.8641145351188,0.135885464881198,0.712406172368902
"Pre-growing season",24,209,"Residue_Frac","Agricultural",225.102422314123,227.09453253332,-1.99211021919649,0.00788978080350944,0.929221435658853
"Pre-growing season",24,209,"MeanSlope_per","Site",225.403880049027,227.09453253332,-1.69065248429297,0.309347515707032,0.578080851993484
"Pre-growing season",24,209,"Hydrologic_Group","Site",225.107292300331,227.09453253332,-1.98724023298814,2.01275976701186,0.365539884178637
"Pre-growing season",24,209,"Tile","Site",225.890061465325,227.09453253332,-1.20447106799458,0.795528932005425,0.372433516363892
"Pre-growing season",25,209,"Tillage_Passes","Agricultural",211.397871290599,212.998085692355,-1.60021440175538,0.39978559824462,0.52720000361748
"Pre-growing season",25,209,"PerennialFrac","Agricultural",211.164919012166,212.998085692355,-1.83316668018878,0.166833319811218,0.682941608806446
"Pre-growing season",25,209,"Residue_Frac","Agricultural",211.055044293788,212.998085692355,-1.94304139856661,0.0569586014333936,0.811369226403678
"Pre-growing season",25,209,"MeanSlope_per","Site",211.80460343116,212.998085692355,-1.19348226119499,0.806517738805013,0.369151789162351
"Pre-growing season",25,209,"Hydrologic_Group","Site",210.198377080682,212.998085692355,-2.79970861167223,1.20029138832777,0.548731683266047
"Pre-growing season",25,209,"Tile","Site",213.088387375663,212.998085692355,0.0903016833088088,2.09030168330881,0.148236794925774
"Pre-growing season",26,209,"Tillage_Passes","Agricultural",205.45638919863,207.450759276597,-1.99437007796641,0.00562992203359158,0.940188609736201
"Pre-growing season",26,209,"PerennialFrac","Agricultural",206.033625542878,207.450759276597,-1.41713373371829,0.582866266281712,0.445191024070742
"Pre-growing season",26,209,"Residue_Frac","Agricultural",205.451322650277,207.450759276597,-1.99943662631952,0.000563373680478207,0.981063593771593
"Pre-growing season",26,209,"MeanSlope_per","Site",205.77576244219,207.450759276597,-1.6749968344069,0.325003165593102,0.568616325668356
"Pre-growing season",26,209,"Hydrologic_Group","Site",206.618590823219,207.450759276597,-0.832168453377193,3.16783154662281,0.205170123490346
"Pre-growing season",26,209,"Tile","Site",205.496630921854,207.450759276597,-1.95412835474292,0.0458716452570798,0.830409289901657
"Pre-growing season",27,209,"Tillage_Passes","Agricultural",228.261696913616,229.904991481999,-1.64329456838317,0.356705431616831,0.550341672189854
"Pre-growing season",27,209,"PerennialFrac","Agricultural",228.604759178273,229.904991481999,-1.30023230372623,0.699767696273767,0.402861762670487
"Pre-growing season",27,209,"Residue_Frac","Agricultural",228.097991248468,229.904991481999,-1.80700023353094,0.192999766469057,0.660431577535462
"Pre-growing season",27,209,"MeanSlope_per","Site",229.034910412266,229.904991481999,-0.870081069732549,1.12991893026745,0.287792631863967
"Pre-growing season",27,209,"Hydrologic_Group","Site",226.707151219705,229.904991481999,-3.19784026229442,0.80215973770558,0.669596578991592
"Pre-growing season",27,209,"Tile","Site",228.505989517398,229.904991481999,-1.39900196460079,0.600998035399215,0.438197483540865
"Pre-growing season",28,209,"Tillage_Passes","Agricultural",220.844425050783,222.613483886669,-1.76905883588537,0.230941164114626,0.63082684596421
"Pre-growing season",28,209,"PerennialFrac","Agricultural",221.195322589074,222.613483886669,-1.41816129759439,0.581838702405605,0.445592509470042
"Pre-growing season",28,209,"Residue_Frac","Agricultural",221.82931190091,222.613483886669,-0.784171985758348,1.21582801424165,0.270180962517917
"Pre-growing season",28,209,"MeanSlope_per","Site",220.621584749756,222.613483886669,-1.99189913691293,0.00810086308706559,0.928283404595992
"Pre-growing season",28,209,"Hydrologic_Group","Site",218.745447820058,222.613483886669,-3.86803606661093,0.131963933389073,0.936147745977664
"Pre-growing season",28,209,"Tile","Site",220.670682482996,222.613483886669,-1.94280140367277,0.0571985963272255,0.810979749952064
"Pre-growing season",29,209,"Tillage_Passes","Agricultural",246.171136083894,246.320112906444,-0.148976822549571,1.85102317745043,0.173664439647972
"Pre-growing season",29,209,"PerennialFrac","Agricultural",244.657754248207,246.320112906444,-1.66235865823688,0.337641341763117,0.561193858443891
"Pre-growing season",29,209,"Residue_Frac","Agricultural",244.331237621754,246.320112906444,-1.98887528468961,0.0111247153103875,0.91599988557297
"Pre-growing season",29,209,"MeanSlope_per","Site",245.061669966269,246.320112906444,-1.25844294017497,0.741557059825027,0.389162552445722
"Pre-growing season",29,209,"Hydrologic_Group","Site",244.234177583244,246.320112906444,-2.08593532320015,1.91406467679985,0.384030870230663
"Pre-growing season",29,209,"Tile","Site",244.563604593632,246.320112906444,-1.75650831281214,0.243491687187856,0.621695530590795
"Pre-growing season",30,209,"Tillage_Passes","Agricultural",216.87632278173,218.690805289256,-1.81448250752595,0.185517492474048,0.666673853786051
"Pre-growing season",30,209,"PerennialFrac","Agricultural",222.814620728041,218.690805289256,4.12381543878445,6.12381543878445,0.0133372626028635
"Pre-growing season",30,209,"Residue_Frac","Agricultural",216.718196589831,218.690805289256,-1.97260869942565,0.0273913005743509,0.868547951864486
"Pre-growing season",30,209,"MeanSlope_per","Site",218.592971937685,218.690805289256,-0.0978333515711824,1.90216664842882,0.167836002528848
"Pre-growing season",30,209,"Hydrologic_Group","Site",215.676696801638,218.690805289256,-3.0141084876181,0.985891512381897,0.610824401609463
"Pre-growing season",30,209,"Tile","Site",222.774494816951,218.690805289256,4.08368952769436,6.08368952769436,0.0136435532681978
"Pre-growing season",31,209,"Tillage_Passes","Agricultural",250.229675152067,251.783566860512,-1.55389170844515,0.44610829155485,0.504188882042833
"Pre-growing season",31,209,"PerennialFrac","Agricultural",249.863256659848,251.783566860512,-1.92031020066386,0.079689799336137,0.777718225889911
"Pre-growing season",31,209,"Residue_Frac","Agricultural",251.522690886412,251.783566860512,-0.260875974099662,1.73912402590034,0.187249856729335
"Pre-growing season",31,209,"MeanSlope_per","Site",250.01481022436,251.783566860512,-1.76875663615175,0.23124336384825,0.630603421657484
"Pre-growing season",31,209,"Hydrologic_Group","Site",248.311619289176,251.783566860512,-3.47194757133556,0.528052428664438,0.767953408007072
"Pre-growing season",31,209,"Tile","Site",249.876099304959,251.783566860512,-1.90746755555338,0.0925324444466185,0.760982030553963
"Pre-growing season",32,209,"Tillage_Passes","Agricultural",235.684988541113,237.115317664696,-1.43032912358271,0.569670876417291,0.450389730962814
"Pre-growing season",32,209,"PerennialFrac","Agricultural",239.1614735036,237.115317664696,2.0461558389043,4.0461558389043,0.0442720516105262
"Pre-growing season",32,209,"Residue_Frac","Agricultural",237.000603587151,237.115317664696,-0.114714077545443,1.88528592245456,0.169734582404459
"Pre-growing season",32,209,"MeanSlope_per","Site",236.06719126874,237.115317664696,-1.04812639595627,0.951873604043726,0.329242845643995
"Pre-growing season",32,209,"Hydrologic_Group","Site",233.241246276926,237.115317664696,-3.87407138777004,0.125928612229956,0.938976988827665
"Pre-growing season",32,209,"Tile","Site",235.666259790912,237.115317664696,-1.44905787378349,0.550942126216512,0.457932997226926
"Pre-growing season",33,209,"Tillage_Passes","Agricultural",213.343313994688,213.525989531766,-0.182675537078154,1.81732446292185,0.177632083589279
"Pre-growing season",33,209,"PerennialFrac","Agricultural",212.504472420627,213.525989531766,-1.02151711113908,0.978482888860924,0.322573643683029
"Pre-growing season",33,209,"Residue_Frac","Agricultural",211.840258805149,213.525989531766,-1.68573072661712,0.314269273382877,0.575072128668111
"Pre-growing season",33,209,"MeanSlope_per","Site",211.569946835601,213.525989531766,-1.95604269616513,0.0439573038348726,0.833933068880579
"Pre-growing season",33,209,"Hydrologic_Group","Site",210.083481065641,213.525989531766,-3.44250846612499,0.557491533875009,0.756732265122884
"Pre-growing season",33,209,"Tile","Site",211.54930324147,213.525989531766,-1.97668629029616,0.0233137097038423,0.878644106549212
"Pre-growing season",34,209,"Tillage_Passes","Agricultural",249.556673492666,249.109146937557,0.447526555109675,2.44752655510968,0.117710219883467
"Pre-growing season",34,209,"PerennialFrac","Agricultural",247.53823983326,249.109146937557,-1.57090710429688,0.429092895703121,0.512434386464039
"Pre-growing season",34,209,"Residue_Frac","Agricultural",248.07619409216,249.109146937557,-1.03295284539652,0.967047154603478,0.325417715708404
"Pre-growing season",34,209,"MeanSlope_per","Site",247.68616225869,249.109146937557,-1.42298467886667,0.577015321133331,0.447484603528923
"Pre-growing season",34,209,"Hydrologic_Group","Site",248.040313311912,249.109146937557,-1.06883362564429,2.93116637435571,0.230943269043632
"Pre-growing season",34,209,"Tile","Site",248.787437452494,249.109146937557,-0.321709485062826,1.67829051493717,0.195151757794642
"Pre-growing season",35,209,"Tillage_Passes","Agricultural",224.299724933582,226.211926683674,-1.91220175009192,0.0877982499080758,0.766995110188954
"Pre-growing season",35,209,"PerennialFrac","Agricultural",225.33436906857,226.211926683674,-0.877557615103854,1.12244238489615,0.289393152524048
"Pre-growing season",35,209,"Residue_Frac","Agricultural",224.215751036169,226.211926683674,-1.996175647505,0.0038243524950019,0.950689174429604
"Pre-growing season",35,209,"MeanSlope_per","Site",224.837341920467,226.211926683674,-1.37458476320649,0.625415236793515,0.429042039437235
"Pre-growing season",35,209,"Hydrologic_Group","Site",223.083900445359,226.211926683674,-3.12802623831413,0.871973761685865,0.646626209070594
"Pre-growing season",35,209,"Tile","Site",224.25646954041,226.211926683674,-1.95545714326369,0.0445428567363138,0.832846861281093
"Pre-growing season",36,209,"Tillage_Passes","Agricultural",249.305871018145,251.271428498058,-1.96555747991241,0.0344425200875946,0.852768679552248
