"Season","Rep","Comparison","Smaller_Model","Larger_Model","Delta_AIC","Chisq","P_Value"
"Pre-growing season",10,"Storm_Agricultural","Storm","Agricultural",8.54101716335867,14.5410171633587,0.00225401830151348
"Pre-growing season",10,"Storm_Site","Storm","Site",2.80587364712478,4.80587364712477,0.0283628823185144
"Pre-growing season",10,"Agricultural_Full","Agricultural","Full",-1.17838153155434,0.821618468445664,0.364707388311636
"Pre-growing season",10,"Site_Full","Site","Full",4.55676198467956,10.5567619846796,0.0143807504435794
"Pre-growing season",11,"Storm_Agricultural","Storm","Agricultural",0.679384113735267,6.67938411373527,0.0828502444315924
"Pre-growing season",11,"Storm_Site","Storm","Site",-0.443384671649923,1.55661532835008,0.212161490219312
"Pre-growing season",11,"Agricultural_Full","Agricultural","Full",-1.67860077185378,0.32139922814622,0.570767971030392
"Pre-growing season",11,"Site_Full","Site","Full",-0.55583198646859,5.44416801353141,0.142016387243855
"Pre-growing season",12,"Storm_Agricultural","Storm","Agricultural",-2.77817521487714,3.22182478512286,0.358672217131442
"Pre-growing season",12,"Storm_Site","Storm","Site",1.28311770397065,3.28311770397063,0.069995845714124
"Pre-growing season",12,"Agricultural_Full","Agricultural","Full",1.41348829457144,3.41348829457143,0.0646656155812141
"Pre-growing season",12,"Site_Full","Site","Full",-2.64780462427635,3.35219537572365,0.340443838935347
"Pre-growing season",13,"Storm_Agricultural","Storm","Agricultural",-5.01590042079798,0.984099579202024,0.805099311532596
"Pre-growing season",13,"Storm_Site","Storm","Site",-2.0855970358742,1.9144029641258,0.383965919335749
"Pre-growing season",13,"Agricultural_Full","Agricultural","Full",-1.37351030071746,2.62648969928254,0.26894594981068
"Pre-growing season",13,"Site_Full","Site","Full",-4.30381368564123,1.69618631435877,0.637781997931649
"Pre-growing season",14,"Storm_Agricultural","Storm","Agricultural",-4.09355014098431,1.90644985901569,0.592048532553364
"Pre-growing season",14,"Storm_Site","Storm","Site",1.30008522083651,5.30008522083651,0.0706482026468289
"Pre-growing season",14,"Agricultural_Full","Agricultural","Full",2.24275118193147,6.24275118193147,0.0440964679768043
"Pre-growing season",14,"Site_Full","Site","Full",-3.15088417988935,2.84911582011066,0.415478269655002
"Pre-growing season",15,"Storm_Agricultural","Storm","Agricultural",0.404318462228971,6.40431846222898,0.0935132933043752
"Pre-growing season",15,"Storm_Site","Storm","Site",0.35308124586544,4.35308124586544,0.11343326110022
"Pre-growing season",15,"Agricultural_Full","Agricultural","Full",3.03995503350366,7.03995503350365,0.0296001006668199
"Pre-growing season",15,"Site_Full","Site","Full",3.09119224986719,9.09119224986719,0.028102687502851
"Pre-growing season",16,"Storm_Agricultural","Storm","Agricultural",-2.02903502786612,3.97096497213388,0.264616505130322
"Pre-growing season",16,"Storm_Site","Storm","Site",-3.26049079236255,0.739509207637454,0.690903855003833
"Pre-growing season",16,"Agricultural_Full","Agricultural","Full",0.110674536525721,4.11067453652572,0.128049641213845
"Pre-growing season",16,"Site_Full","Site","Full",1.34213030102215,7.34213030102215,0.0617566068553143
"Pre-growing season",17,"Storm_Agricultural","Storm","Agricultural",183.28809075934,189.28809075934,8.69744117662642e-41
"Pre-growing season",17,"Storm_Site","Storm","Site",-0.791522467728157,1.20847753227184,0.271633852466347
"Pre-growing season",17,"Agricultural_Full","Agricultural","Full",-64.3606970341368,0,1
"Pre-growing season",17,"Site_Full","Site","Full",119.718916192931,125.718916192931,4.52416853064918e-27
"Pre-growing season",18,"Storm_Agricultural","Storm","Agricultural",-4.50969225750791,1.49030774249209,0.684509098297968
"Pre-growing season",18,"Storm_Site","Storm","Site",7.00476018921229,11.0047601892123,0.00407705610210299
"Pre-growing season",18,"Agricultural_Full","Agricultural","Full",9.09944127132528,13.0994412713253,0.00143051517741582
"Pre-growing season",18,"Site_Full","Site","Full",-2.41501117539492,3.58498882460508,0.309905486444426
"Pre-growing season",19,"Storm_Agricultural","Storm","Agricultural",139.60055835489,145.60055835489,2.34268931424752e-31
"Pre-growing season",19,"Storm_Site","Storm","Site",0.237819333226781,4.2378193332268,0.120162574377823
"Pre-growing season",19,"Agricultural_Full","Agricultural","Full",0.763402168690732,4.76340216869073,0.092393275002135
"Pre-growing season",19,"Site_Full","Site","Full",140.126141190354,146.126141190354,1.80450362015303e-31
"Pre-growing season",20,"Storm_Agricultural","Storm","Agricultural",0.0819624448424321,6.08196244484243,0.107689956673929
"Pre-growing season",20,"Storm_Site","Storm","Site",1.78397252090018,3.78397252090018,0.0517456710132766
"Pre-growing season",20,"Agricultural_Full","Agricultural","Full",3.72230276132184,5.72230276132183,0.0167507475347445
"Pre-growing season",20,"Site_Full","Site","Full",2.0202926852641,8.02029268526409,0.0455941734626021
"Pre-growing season",21,"Storm_Agricultural","Storm","Agricultural",-5.37146487845216,0.628535121547841,0.88986995363452
"Pre-growing season",21,"Storm_Site","Storm","Site",2.09271138240916,10.0927113824092,0.0388945957110061
"Pre-growing season",21,"Agricultural_Full","Agricultural","Full",1.6182684519203,9.6182684519203,0.0473730072085009
"Pre-growing season",21,"Site_Full","Site","Full",-5.84590780894102,0.154092191058979,0.98463608399982
"Pre-growing season",22,"Storm_Agricultural","Storm","Agricultural",1.17248381261486,7.17248381261486,0.066598668612301
"Pre-growing season",22,"Storm_Site","Storm","Site",-2.43911594582795,1.56088405417205,0.458203428208736
"Pre-growing season",22,"Agricultural_Full","Agricultural","Full",-3.84225167361375,0.157748326386255,0.92415620999495
"Pre-growing season",22,"Site_Full","Site","Full",-0.230651915170938,5.76934808482906,0.123387356138651
"Pre-growing season",23,"Storm_Agricultural","Storm","Agricultural",120.906698057023,126.906698057023,2.5097218313726e-27
"Pre-growing season",23,"Storm_Site","Storm","Site",-3.24053587105996,0.759464128940039,0.684044664530676
"Pre-growing season",23,"Agricultural_Full","Agricultural","Full",-4.28041116909696,0,1
"Pre-growing season",23,"Site_Full","Site","Full",119.866822758986,125.866822758986,4.20409602017456e-27
"Pre-growing season",24,"Storm_Agricultural","Storm","Agricultural",-1.32502978418307,4.67497021581692,0.197204314617479
"Pre-growing season",24,"Storm_Site","Storm","Site",-0.118619106257512,1.88138089374249,0.170177283135661
"Pre-growing season",24,"Agricultural_Full","Agricultural","Full",0.147831835721902,2.14783183572191,0.142771383262139
"Pre-growing season",24,"Site_Full","Site","Full",-1.05857884220366,4.94142115779634,0.176137173476347
"Pre-growing season",25,"Storm_Agricultural","Storm","Agricultural",0.535464852221963,6.53546485222196,0.0882743019412757
"Pre-growing season",25,"Storm_Site","Storm","Site",0.328904343390292,4.32890434339029,0.114812815081713
"Pre-growing season",25,"Agricultural_Full","Agricultural","Full",10.1384363924732,14.1384363924732,0.000850898084517499
"Pre-growing season",25,"Site_Full","Site","Full",10.3449969013048,16.3449969013048,0.00096346634334268
"Pre-growing season",26,"Storm_Agricultural","Storm","Agricultural",-5.42168702455699,0.578312975443012,0.901378673162217
"Pre-growing season",26,"Storm_Site","Storm","Site",0.804449065121361,2.80444906512137,0.0940031314674464
"Pre-growing season",26,"Agricultural_Full","Agricultural","Full",2.06401534923464,4.06401534923464,0.0438062174107859
"Pre-growing season",26,"Site_Full","Site","Full",-4.16212074044371,1.83787925955628,0.606726878868254
"Pre-growing season",27,"Storm_Agricultural","Storm","Agricultural",3.52916200752503,9.52916200752503,0.0230231407973221
"Pre-growing season",27,"Storm_Site","Storm","Site",-1.99470658634537,0.00529341365462699,0.942000404692649
"Pre-growing season",27,"Agricultural_Full","Agricultural","Full",-1.67520134203404,0.324798657965957,0.568737998266152
"Pre-growing season",27,"Site_Full","Site","Full",3.84866725183636,9.84866725183636,0.0198973059094942
"Pre-growing season",28,"Storm_Agricultural","Storm","Agricultural",-1.21561789162567,4.78438210837433,0.18828394186066
"Pre-growing season",28,"Storm_Site","Storm","Site",-0.201292326216219,1.79870767378378,0.179868809367917
"Pre-growing season",28,"Agricultural_Full","Agricultural","Full",-1.43536384585262,0.564636154147379,0.45239827351904
"Pre-growing season",28,"Site_Full","Site","Full",-2.44968941126207,3.55031058873793,0.314295388570546
"Pre-growing season",29,"Storm_Agricultural","Storm","Agricultural",8.17036076474594,14.1703607647459,0.00268219902503074
"Pre-growing season",29,"Storm_Site","Storm","Site",-1.88032549086056,0.119674509139443,0.729387779029203
"Pre-growing season",29,"Agricultural_Full","Agricultural","Full",1.88405376548077,3.88405376548076,0.0487467240452358
"Pre-growing season",29,"Site_Full","Site","Full",11.9347400210873,17.9347400210873,0.000453693330801011
"Pre-growing season",30,"Storm_Agricultural","Storm","Agricultural",2.34513438259994,8.34513438259993,0.0393921939726539
"Pre-growing season",30,"Storm_Site","Storm","Site",-3.03919314743585,0.960806852564147,0.618533808670559
"Pre-growing season",30,"Agricultural_Full","Agricultural","Full",-3.73260706403772,0.267392935962292,0.874855570984118
"Pre-growing season",30,"Site_Full","Site","Full",1.65172046599807,7.65172046599807,0.0537856163028125
"Pre-growing season",31,"Storm_Agricultural","Storm","Agricultural",-0.484392975937254,3.51560702406275,0.172423173620863
"Pre-growing season",31,"Storm_Site","Storm","Site",4.55656341671333,8.55656341671333,0.0138664682641849
"Pre-growing season",31,"Agricultural_Full","Agricultural","Full",8.70319399666285,12.7031939966628,0.00174395981026897
"Pre-growing season",31,"Site_Full","Site","Full",3.66223760401226,7.66223760401226,0.0216853404504214
"Pre-growing season",32,"Storm_Agricultural","Storm","Agricultural",2.20294300795977,8.20294300795977,0.0419985001658292
"Pre-growing season",32,"Storm_Site","Storm","Site",-1.26575845684607,6.73424154315393,0.150616735852188
"Pre-growing season",32,"Agricultural_Full","Agricultural","Full",-0.865551048464525,7.13444895153548,0.128951515889906
"Pre-growing season",32,"Site_Full","Site","Full",2.60315041634132,8.60315041634132,0.035060139994801
"Pre-growing season",33,"Storm_Agricultural","Storm","Agricultural",-5.54215743909459,0.457842560905405,0.928050648872805
"Pre-growing season",33,"Storm_Site","Storm","Site",-2.08062126197599,1.91937873802401,0.383011842845468
"Pre-growing season",33,"Agricultural_Full","Agricultural","Full",-1.39824573854969,2.60175426145031,0.272292851831415
"Pre-growing season",33,"Site_Full","Site","Full",-4.85978191566829,1.14021808433171,0.767375207136571
"Pre-growing season",34,"Storm_Agricultural","Storm","Agricultural",0.67713359129408,6.67713359129408,0.0829325368014468
"Pre-growing season",34,"Storm_Site","Storm","Site",-2.50329431835766,5.49670568164234,0.240019204574338
"Pre-growing season",34,"Agricultural_Full","Agricultural","Full",-5.48872706292475,2.51127293707525,0.642618343009891
"Pre-growing season",34,"Site_Full","Site","Full",-2.30829915327301,3.69170084672699,0.296736931938541
"Pre-growing season",35,"Storm_Agricultural","Storm","Agricultural",1.00116470576729,7.00116470576729,0.0718606586268647
"Pre-growing season",35,"Storm_Site","Storm","Site",-1.6278587299558,0.372141270044196,0.541839399820984
"Pre-growing season",35,"Agricultural_Full","Agricultural","Full",-1.83005378124663,0.169946218753367,0.68015960919095
"Pre-growing season",35,"Site_Full","Site","Full",0.798969654476466,6.79896965447647,0.0785889399402625
"Pre-growing season",36,"Storm_Agricultural","Storm","Agricultural",-0.273381915443935,5.72661808455607,0.125695416540714
"Pre-growing season",36,"Storm_Site","Storm","Site",-1.91912543513581,0.0808745648641889,0.776115707739494
"Pre-growing season",36,"Agricultural_Full","Agricultural","Full",-1.74188931861934,0.258110681380657,0.611421123070786
"Pre-growing season",36,"Site_Full","Site","Full",-0.0961457989274663,5.90385420107253,0.116382783120984
"Pre-growing season",37,"Storm_Agricultural","Storm","Agricultural",-5.13470539508032,0.865294604919683,0.833793895298364
"Pre-growing season",37,"Storm_Site","Storm","Site",0.887151931500398,2.8871519315004,0.0892886402894991
"Pre-growing season",37,"Agricultural_Full","Agricultural","Full",0.639149374219841,2.63914937421984,0.104259353049046
"Pre-growing season",37,"Site_Full","Site","Full",-5.38270795236087,0.617292047639125,0.892462594297544
"Pre-growing season",38,"Storm_Agricultural","Storm","Agricultural",-3.67719868356147,2.32280131643853,0.508166859053387
"Pre-growing season",38,"Storm_Site","Storm","Site",-0.690024160714543,1.30997583928546,0.252399029834707
"Pre-growing season",38,"Agricultural_Full","Agricultural","Full",-1.38772461476975,0.612275385230248,0.433932371450011
"Pre-growing season",38,"Site_Full","Site","Full",-4.37489913761668,1.62510086238332,0.653711854814428
"Pre-growing season",39,"Storm_Agricultural","Storm","Agricultural",-0.116683051650369,5.88331694834963,0.11742718481822
"Pre-growing season",39,"Storm_Site","Storm","Site",0.740881596690144,2.74088159669014,0.0978107920623247
"Pre-growing season",39,"Agricultural_Full","Agricultural","Full",-1.39569579874876,0.604304201251239,0.436940474756252
"Pre-growing season",39,"Site_Full","Site","Full",-2.25326044708927,3.74673955291073,0.290142290806843
"Pre-growing season",40,"Storm_Agricultural","Storm","Agricultural",-1.71998048911797,4.28001951088203,0.232771528129032
"Pre-growing season",40,"Storm_Site","Storm","Site",-5.45108495966504,2.54891504033496,0.635898735727905
"Pre-growing season",40,"Agricultural_Full","Agricultural","Full",-2.71986064852477,5.28013935147523,0.259741894995715
"Pre-growing season",40,"Site_Full","Site","Full",1.01124382202229,7.0112438220223,0.0715402558205148
"Pre-growing season",41,"Storm_Agricultural","Storm","Agricultural",-5.44868346245111,0.551316537548885,0.907481104000792
"Pre-growing season",41,"Storm_Site","Storm","Site",2.3049671789154,10.3049671789154,0.0355922360470555
"Pre-growing season",41,"Agricultural_Full","Agricultural","Full",2.26157683077642,10.2615768307764,0.0362445933480981
"Pre-growing season",41,"Site_Full","Site","Full",-5.4920738105901,0.507926189409908,0.917146643520186
"Pre-growing season",42,"Storm_Agricultural","Storm","Agricultural",-0.493306300229051,3.50669369977095,0.173193320318923
"Pre-growing season",42,"Storm_Site","Storm","Site",2.7772035784062,6.7772035784062,0.033755841701046
"Pre-growing season",42,"Agricultural_Full","Agricultural","Full",0.082153819710129,4.08215381971013,0.129888757050594
"Pre-growing season",42,"Site_Full","Site","Full",-3.18835605892512,0.811643941074877,0.666428800825699
"Pre-growing season",43,"Storm_Agricultural","Storm","Agricultural",0.468493627290783,6.46849362729078,0.0909133531279734
"Pre-growing season",43,"Storm_Site","Storm","Site",2.55418746971418,6.55418746971418,0.0377377735636043
"Pre-growing season",43,"Agricultural_Full","Agricultural","Full",9.46378517381847,13.4637851738185,0.00119227433869293
"Pre-growing season",43,"Site_Full","Site","Full",7.37809133139507,13.3780913313951,0.00388637727451419
"Pre-growing season",44,"Storm_Agricultural","Storm","Agricultural",6.02683340147418,12.0268334014742,0.00729180358174944
"Pre-growing season",44,"Storm_Site","Storm","Site",-3.85201553079666,0.147984469203337,0.928678905374909
"Pre-growing season",44,"Agricultural_Full","Agricultural","Full",-0.612173422060593,3.38782657793941,0.183798856784253
"Pre-growing season",44,"Site_Full","Site","Full",9.26667551021025,15.2666755102102,0.001602371855394
"Pre-growing season",45,"Storm_Agricultural","Storm","Agricultural",3.86609989885272,9.86609989885272,0.019739307881745
"Pre-growing season",45,"Storm_Site","Storm","Site",-1.36277008267399,0.63722991732601,0.424715667849257
"Pre-growing season",45,"Agricultural_Full","Agricultural","Full",-1.98788074998706,0.0121192500129439,0.912340008986336
"Pre-growing season",45,"Site_Full","Site","Full",3.24098923153966,9.24098923153966,0.0262526009738521
"Pre-growing season",46,"Storm_Agricultural","Storm","Agricultural",2.38926264030353,8.38926264030353,0.0386159300732762
"Pre-growing season",46,"Storm_Site","Storm","Site",-1.9894769553683,0.0105230446316966,0.91829481484884
"Pre-growing season",46,"Agricultural_Full","Agricultural","Full",-0.810659295459615,1.18934070454038,0.275462584331485
"Pre-growing season",46,"Site_Full","Site","Full",3.56808030021222,9.56808030021222,0.022618021640261
"Pre-growing season",47,"Storm_Agricultural","Storm","Agricultural",-5.80007005353384,0.199929946466156,0.977600606007338
"Pre-growing season",47,"Storm_Site","Storm","Site",-0.175464432985848,1.82453556701416,0.176774342962398
"Pre-growing season",47,"Agricultural_Full","Agricultural","Full",-0.261666086950768,1.73833391304924,0.187350069497041
"Pre-growing season",47,"Site_Full","Site","Full",-5.88627170749876,0.113728292501236,0.990140557879883
"Pre-growing season",48,"Storm_Agricultural","Storm","Agricultural",-5.05211096913457,0.947889030865433,0.813858356276326
"Pre-growing season",48,"Storm_Site","Storm","Site",-3.7596936011377,4.24030639886231,0.374459698325659
"Pre-growing season",48,"Agricultural_Full","Agricultural","Full",-3.34209074711698,4.65790925288301,0.324231893755793
"Pre-growing season",48,"Site_Full","Site","Full",-4.63450811511386,1.36549188488613,0.713643180612333
"Pre-growing season",49,"Storm_Agricultural","Storm","Agricultural",-5.76098078690275,0.239019213097251,0.971057235393911
"Pre-growing season",49,"Storm_Site","Storm","Site",-2.66192412120921,1.33807587879079,0.51220110933488
"Pre-growing season",49,"Agricultural_Full","Agricultural","Full",-2.43289518985048,1.56710481014952,0.456780456488438
"Pre-growing season",49,"Site_Full","Site","Full",-5.53195185554402,0.468048144455977,0.925852881591423
"Pre-growing season",50,"Storm_Agricultural","Storm","Agricultural",-5.26016792422045,0.739832075779546,0.863797417169473
"Pre-growing season",50,"Storm_Site","Storm","Site",3.28046619409655,5.28046619409655,0.0215659728113896
"Pre-growing season",50,"Agricultural_Full","Agricultural","Full",6.51056432998156,8.51056432998156,0.0035309054401966
"Pre-growing season",50,"Site_Full","Site","Full",-2.03006978833544,3.96993021166456,0.264729484173163
"Pre-growing season",51,"Storm_Agricultural","Storm","Agricultural",0.200695616627797,6.2006956166278,0.102243902244382
"Pre-growing season",51,"Storm_Site","Storm","Site",1.67751785263792,5.67751785263792,0.0584982215349182
"Pre-growing season",51,"Agricultural_Full","Agricultural","Full",-1.13881754312703,2.86118245687297,0.239167477820922
"Pre-growing season",51,"Site_Full","Site","Full",-2.61563977913715,3.38436022086285,0.336072799345916
"Pre-growing season",52,"Storm_Agricultural","Storm","Agricultural",-1.28840589785234,4.71159410214766,0.19417542978528
"Pre-growing season",52,"Storm_Site","Storm","Site",2.67236316063621,4.67236316063621,0.0306517232797767
"Pre-growing season",52,"Agricultural_Full","Agricultural","Full",2.39245004972095,4.39245004972095,0.0360984033230607
"Pre-growing season",52,"Site_Full","Site","Full",-1.5683190087676,4.4316809912324,0.218465741258865
"Pre-growing season",53,"Storm_Agricultural","Storm","Agricultural",-2.64826895117704,3.35173104882296,0.340507300966772
"Pre-growing season",53,"Storm_Site","Storm","Site",-2.95361465133441,1.04638534866559,0.592625464278642
"Pre-growing season",53,"Agricultural_Full","Agricultural","Full",-3.35771037505727,0.642289624942734,0.72531820826231
"Pre-growing season",53,"Site_Full","Site","Full",-3.05236467489991,2.94763532510009,0.399769443297239
"Pre-growing season",54,"Storm_Agricultural","Storm","Agricultural",-5.82081009392091,0.179189906079088,0.980876710400608
"Pre-growing season",54,"Storm_Site","Storm","Site",-1.68289028622853,0.31710971377148,0.573349800339541
"Pre-growing season",54,"Agricultural_Full","Agricultural","Full",-1.6125681132084,0.387431886791603,0.533652409338514
"Pre-growing season",54,"Site_Full","Site","Full",-5.75048792090078,0.249512079099212,0.9692262627817
"Pre-growing season",55,"Storm_Agricultural","Storm","Agricultural",-1.57570789990808,4.42429210009192,0.219143488161987
"Pre-growing season",55,"Storm_Site","Storm","Site",0.610681093787008,4.61068109378701,0.0997248338879229
"Pre-growing season",55,"Agricultural_Full","Agricultural","Full",-0.609130512378513,3.39086948762149,0.183519427747054
"Pre-growing season",55,"Site_Full","Site","Full",-2.7955195060736,3.2044804939264,0.36115995978419
"Pre-growing season",56,"Storm_Agricultural","Storm","Agricultural",-3.9259472730656,0.0740527269343971,0.963650729839759
"Pre-growing season",56,"Storm_Site","Storm","Site",-4.85313538091505,3.14686461908495,0.533555719293666
"Pre-growing season",56,"Agricultural_Full","Agricultural","Full",-2.87804276206599,5.12195723793401,0.275011264891985
"Pre-growing season",56,"Site_Full","Site","Full",-1.95085465421654,2.04914534578346,0.358949821626273
"Pre-growing season",57,"Storm_Agricultural","Storm","Agricultural",-4.49482073297683,1.50517926702317,0.681075475144371
"Pre-growing season",57,"Storm_Site","Storm","Site",-0.931073139425763,1.06892686057424,0.30118796841761
"Pre-growing season",57,"Agricultural_Full","Agricultural","Full",-1.03679973991015,0.963200260089849,0.326381889500881
"Pre-growing season",57,"Site_Full","Site","Full",-4.60054733346122,1.39945266653878,0.705663034236016
"Pre-growing season",58,"Storm_Agricultural","Storm","Agricultural",209.985363971789,215.985363971789,1.48089179758466e-46
"Pre-growing season",58,"Storm_Site","Storm","Site",-3.06586768510894,0.934132314891059,0.626838618998779
"Pre-growing season",58,"Agricultural_Full","Agricultural","Full",-5.66832537113009,0,1
"Pre-growing season",58,"Site_Full","Site","Full",207.382906285768,213.382906285768,5.40793761638695e-46
"Pre-growing season",59,"Storm_Agricultural","Storm","Agricultural",189.249903727824,195.249903727824,4.48192974647803e-42
"Pre-growing season",59,"Storm_Site","Storm","Site",-1.99996763792323,3.23620767730404e-05,0.995461044646016
"Pre-growing season",59,"Agricultural_Full","Agricultural","Full",-1.63568540530662,0.364314594693383,0.546119729842652
"Pre-growing season",59,"Site_Full","Site","Full",189.61418596044,195.61418596044,3.73906351191763e-42
"Pre-growing season",60,"Storm_Agricultural","Storm","Agricultural",-6.69565112990722,0,1
"Pre-growing season",60,"Storm_Site","Storm","Site",5.583183952524,9.583183952524,0.00829923467500262
"Pre-growing season",60,"Agricultural_Full","Agricultural","Full",-52.6039916955448,0,1
"Pre-growing season",60,"Site_Full","Site","Full",-64.882826777976,0,1
"Pre-growing season",61,"Storm_Agricultural","Storm","Agricultural",-3.9017397222957,2.0982602777043,0.55226480118705
"Pre-growing season",61,"Storm_Site","Storm","Site",-2.45687179579549,3.54312820420451,0.315211465372502
"Pre-growing season",61,"Agricultural_Full","Agricultural","Full",-0.249187735194539,5.75081226480546,0.124383567715126
"Pre-growing season",61,"Site_Full","Site","Full",-1.69405566169475,4.30594433830525,0.230266585702801
"Pre-growing season",62,"Storm_Agricultural","Storm","Agricultural",4.36437500006617,10.3643750000662,0.0157097159175476
"Pre-growing season",62,"Storm_Site","Storm","Site",0.520218005999098,2.5202180059991,0.112395045259473
"Pre-growing season",62,"Agricultural_Full","Agricultural","Full",-0.809764317236223,1.19023568276378,0.275282021440205
"Pre-growing season",62,"Site_Full","Site","Full",3.03439267683085,9.03439267683085,0.0288370947806454
"Pre-growing season",63,"Storm_Agricultural","Storm","Agricultural",-5.20677849673797,0.793221503262025,0.851087664125605
"Pre-growing season",63,"Storm_Site","Storm","Site",-1.7139213763942,0.286078623605796,0.592744469189977
"Pre-growing season",63,"Agricultural_Full","Agricultural","Full",-1.83407447315555,0.165925526844447,0.683758602477051
"Pre-growing season",63,"Site_Full","Site","Full",-5.32693159349932,0.673068406500676,0.879519495859753
"Pre-growing season",64,"Storm_Agricultural","Storm","Agricultural",1.15792998048089,7.15792998048088,0.0670307818375283
"Pre-growing season",64,"Storm_Site","Storm","Site",-3.53550850613955,0.46449149386045,0.79275128317271
"Pre-growing season",64,"Agricultural_Full","Agricultural","Full",-2.30031416505287,1.69968583494715,0.42748207663956
"Pre-growing season",64,"Site_Full","Site","Full",2.39312432156757,8.39312432156758,0.038548713882607
"Pre-growing season",65,"Storm_Agricultural","Storm","Agricultural",-4.99784378878509,1.00215621121491,0.800730217113237
"Pre-growing season",65,"Storm_Site","Storm","Site",-1.9921349015503,0.00786509844969885,0.929331943645676
"Pre-growing season",65,"Agricultural_Full","Agricultural","Full",-1.9835648021153,0.0164351978847037,0.897990830055341
"Pre-growing season",65,"Site_Full","Site","Full",-4.98927368935009,1.01072631064991,0.79865652849372
"Pre-growing season",66,"Storm_Agricultural","Storm","Agricultural",-1.31293886028419,4.68706113971581,0.196199536170428
"Pre-growing season",66,"Storm_Site","Storm","Site",-1.58488478363354,0.415115216366459,0.51938457523994
"Pre-growing season",66,"Agricultural_Full","Agricultural","Full",-1.71101469910928,0.288985300890715,0.590871508177556
