"Season","Rep","n","Dropped","Variable_Group","AIC_Dropped","AIC_Full","Delta_AIC","Chisq","P_Value"
"Spring",16,2037,"Tile","Site",1614.06883640868,1615.17714450316,-1.10830809448294,0.891691905517064,0.345019229079184
"Spring",17,2037,"Tillage_Passes","Agricultural",1619.09088752377,1613.65940933656,5.43147818721809,7.43147818721809,0.00640926723375414
"Spring",17,2037,"PerennialFrac","Agricultural",1616.95181950197,1613.65940933656,3.29241016541187,5.29241016541187,0.0214185574531365
"Spring",17,2037,"Residue_Frac","Agricultural",1611.94785408672,1613.65940933656,-1.71155524983533,0.288444750164672,0.591218898898934
"Spring",17,2037,"MeanSlope_per","Site",1615.83983974349,1613.65940933656,2.18043040693306,4.18043040693306,0.0408933142713828
"Spring",17,2037,"Hydrologic_Group","Site",1620.67156932226,1613.65940933656,7.0121599857066,11.0121599857066,0.00406199928090681
"Spring",17,2037,"Tile","Site",1612.07759013686,1613.65940933656,-1.58181919969229,0.418180800307709,0.517846188106311
"Spring",18,2037,"Tillage_Passes","Agricultural",1623.9991941729,1621.54671408925,2.4524800836482,4.4524800836482,0.0348505988531901
"Spring",18,2037,"PerennialFrac","Agricultural",1619.55507593832,1621.54671408925,-1.99163815092356,0.00836184907643656,0.927140479238185
"Spring",18,2037,"Residue_Frac","Agricultural",1619.8122672088,1621.54671408925,-1.73444688044992,0.265553119550077,0.606330498397066
"Spring",18,2037,"MeanSlope_per","Site",1625.35735700774,1621.54671408925,3.81064291848702,5.81064291848702,0.0159294695629342
"Spring",18,2037,"Hydrologic_Group","Site",1627.76633741918,1621.54671408925,6.21962332993417,10.2196233299342,0.00603721983653258
"Spring",18,2037,"Tile","Site",1621.59048062278,1621.54671408925,0.0437665335309703,2.04376653353097,0.152830813654769
"Spring",19,2037,"Tillage_Passes","Agricultural",1632.92624742242,1633.81406561209,-0.887818189678683,1.11218181032132,0.291608162724587
"Spring",19,2037,"PerennialFrac","Agricultural",1633.20134165073,1633.81406561209,-0.612723961368602,1.3872760386314,0.238865650601171
"Spring",19,2037,"Residue_Frac","Agricultural",1634.42870002432,1633.81406561209,0.614634412225087,2.61463441222509,0.105881924513207
"Spring",19,2037,"MeanSlope_per","Site",1634.53045605016,1633.81406561209,0.716390438060898,2.7163904380609,0.0993223910987784
"Spring",19,2037,"Hydrologic_Group","Site",1636.88079903846,1633.81406561209,3.0667334263685,7.0667334263685,0.0292064205162609
"Spring",19,2037,"Tile","Site",1632.32213720584,1633.81406561209,-1.49192840625437,0.508071593745626,0.475974842062807
"Spring",20,2037,"Tillage_Passes","Agricultural",1573.37373780937,1572.17486146632,1.19887634304837,3.19887634304837,0.0736888826200042
"Spring",20,2037,"PerennialFrac","Agricultural",1570.93147793885,1572.17486146632,-1.24338352747145,0.756616472528549,0.384389467484811
"Spring",20,2037,"Residue_Frac","Agricultural",1572.3200777518,1572.17486146632,0.145216285471633,2.14521628547163,0.143014880229179
"Spring",20,2037,"MeanSlope_per","Site",1575.51675217103,1572.17486146632,3.34189070470802,5.34189070470802,0.0208188811507442
"Spring",20,2037,"Hydrologic_Group","Site",1579.48204997098,1572.17486146632,7.307188504652,11.307188504652,0.00350489662564884
"Spring",20,2037,"Tile","Site",1571.30074685346,1572.17486146632,-0.874114612865469,1.12588538713453,0.288654698015627
"Spring",21,2037,"Tillage_Passes","Agricultural",1634.1463854528,1633.84195232164,0.304433131163933,2.30443313116393,0.129005337323596
"Spring",21,2037,"PerennialFrac","Agricultural",1633.66160807597,1633.84195232164,-0.180344245662354,1.81965575433765,0.17735425871727
"Spring",21,2037,"Residue_Frac","Agricultural",1632.64302963195,1633.84195232164,-1.19892268968238,0.801077310317623,0.370771466530165
"Spring",21,2037,"MeanSlope_per","Site",1637.90733918514,1633.84195232164,4.06538686350427,6.06538686350427,0.0137856554258224
"Spring",21,2037,"Hydrologic_Group","Site",1641.75584424568,1633.84195232164,7.91389192403949,11.9138919240395,0.00258780316504353
"Spring",21,2037,"Tile","Site",1633.67578490996,1633.84195232164,-0.16616741167627,1.83383258832373,0.175675529227038
"Spring",22,2037,"Tillage_Passes","Agricultural",1592.06235216866,1589.01815017075,3.0442019979107,5.0442019979107,0.0247084857708999
"Spring",22,2037,"PerennialFrac","Agricultural",1587.13198188457,1589.01815017075,-1.88616828618569,0.113831713814307,0.735823255230946
"Spring",22,2037,"Residue_Frac","Agricultural",1592.19224263127,1589.01815017075,3.17409246051329,5.17409246051329,0.0229261444814786
"Spring",22,2037,"MeanSlope_per","Site",1595.12616742707,1589.01815017075,6.10801725632064,8.10801725632064,0.00440699042010756
"Spring",22,2037,"Hydrologic_Group","Site",1589.63298675457,1589.01815017075,0.614836583816896,4.6148365838169,0.0995178462197083
"Spring",22,2037,"Tile","Site",1588.04764187575,1589.01815017075,-0.970508295001991,1.02949170499801,0.310278081442029
"Spring",23,2037,"Tillage_Passes","Agricultural",1682.56737844128,1683.85496728881,-1.28758884752915,0.71241115247085,0.398644527947382
"Spring",23,2037,"PerennialFrac","Agricultural",1686.22166959906,1683.85496728881,2.36670231025255,4.36670231025255,0.0366478494078633
"Spring",23,2037,"Residue_Frac","Agricultural",1685.2172884219,1683.85496728881,1.36232113308938,3.36232113308938,0.0667039881562728
"Spring",23,2037,"MeanSlope_per","Site",1685.48934128344,1683.85496728881,1.63437399463328,3.63437399463328,0.056597885532186
"Spring",23,2037,"Hydrologic_Group","Site",1688.38016637701,1683.85496728881,4.52519908820273,8.52519908820273,0.0140856385375596
"Spring",23,2037,"Tile","Site",1683.10324085034,1683.85496728881,-0.751726438472588,1.24827356152741,0.263882474007026
"Spring",24,2037,"Tillage_Passes","Agricultural",1645.10003174312,1636.99425335173,8.1057783913875,10.1057783913875,0.00147805151298248
"Spring",24,2037,"PerennialFrac","Agricultural",1634.99494313773,1636.99425335173,-1.9993102139947,0.0006897860052959,0.979046946355664
"Spring",24,2037,"Residue_Frac","Agricultural",1635.28083172431,1636.99425335173,-1.71342162742008,0.286578372579925,0.59242157941191
"Spring",24,2037,"MeanSlope_per","Site",1641.43299224566,1636.99425335173,4.43873889392717,6.43873889392717,0.0111657887151864
"Spring",24,2037,"Hydrologic_Group","Site",1642.32664442945,1636.99425335173,5.33239107772488,9.33239107772488,0.00940799387504991
"Spring",24,2037,"Tile","Site",1635.39113844709,1636.99425335173,-1.60311490463801,0.396885095361995,0.528702323695714
"Spring",25,2037,"Tillage_Passes","Agricultural",1592.87161473054,1591.98210214812,0.889512582422412,2.88951258242241,0.0891578953366172
"Spring",25,2037,"PerennialFrac","Agricultural",1590.06322000313,1591.98210214812,-1.91888214498886,0.0811178550111435,0.775788205507854
"Spring",25,2037,"Residue_Frac","Agricultural",1592.77558197903,1591.98210214812,0.793479830915203,2.7934798309152,0.0946484905378273
"Spring",25,2037,"MeanSlope_per","Site",1592.73703721796,1591.98210214812,0.754935069842986,2.75493506984299,0.0969547525727322
"Spring",25,2037,"Hydrologic_Group","Site",1595.25543976371,1591.98210214812,3.27333761559521,7.27333761559521,0.0263399413901251
"Spring",25,2037,"Tile","Site",1590.45249534141,1591.98210214812,-1.52960680671208,0.470393193287919,0.492806336855729
"Spring",26,2037,"Tillage_Passes","Agricultural",1655.90440336635,1651.47221556283,4.43218780352095,6.43218780352095,0.0112070450750062
"Spring",26,2037,"PerennialFrac","Agricultural",1649.68491363275,1651.47221556283,-1.78730193007141,0.212698069928592,0.6446608537263
"Spring",26,2037,"Residue_Frac","Agricultural",1652.23567434971,1651.47221556283,0.763458786888577,2.76345878688858,0.0964395281545762
"Spring",26,2037,"MeanSlope_per","Site",1656.34770236518,1651.47221556283,4.87548680235273,6.87548680235273,0.00873859518280574
"Spring",26,2037,"Hydrologic_Group","Site",1659.94048384764,1651.47221556283,8.46826828481494,12.4682682848149,0.00196132670894822
"Spring",26,2037,"Tile","Site",1650.365793514,1651.47221556283,-1.10642204882629,0.893577951173711,0.344509555371778
"Spring",27,2037,"Tillage_Passes","Agricultural",1764.26629604671,1759.67353271265,4.59276333405683,6.59276333405683,0.0102394113682658
"Spring",27,2037,"PerennialFrac","Agricultural",1759.54812028646,1759.67353271265,-0.125412426192725,1.87458757380728,0.170950582542523
"Spring",27,2037,"Residue_Frac","Agricultural",1757.77311644046,1759.67353271265,-1.90041627219125,0.0995837278087492,0.752329749900197
"Spring",27,2037,"MeanSlope_per","Site",1760.46717550897,1759.67353271265,0.793642796311133,2.79364279631113,0.0946388674992542
"Spring",27,2037,"Hydrologic_Group","Site",1758.80209256451,1759.67353271265,-0.871440148142938,3.12855985185706,0.209238626250002
"Spring",27,2037,"Tile","Site",1757.72268698134,1759.67353271265,-1.95084573131703,0.0491542686829689,0.824541497978402
"Spring",28,2037,"Tillage_Passes","Agricultural",1703.13320171702,1702.02705640616,1.10614531086549,3.10614531086549,0.0779973535058162
"Spring",28,2037,"PerennialFrac","Agricultural",1700.08256502647,1702.02705640616,-1.9444913796824,0.0555086203175961,0.81374099778568
"Spring",28,2037,"Residue_Frac","Agricultural",1700.03134950419,1702.02705640616,-1.99570690196833,0.00429309803166689,0.947758599823557
"Spring",28,2037,"MeanSlope_per","Site",1704.48629093613,1702.02705640616,2.45923452997272,4.45923452997272,0.0347130498671471
"Spring",28,2037,"Hydrologic_Group","Site",1707.77385220503,1702.02705640616,5.74679579887425,9.74679579887425,0.00764733621143873
"Spring",28,2037,"Tile","Site",1701.55864088837,1702.02705640616,-0.468415517789253,1.53158448221075,0.215874797904728
"Spring",29,2037,"Tillage_Passes","Agricultural",1691.87126748802,1687.46382811936,4.40743936865852,6.40743936865852,0.0113643186010398
"Spring",29,2037,"PerennialFrac","Agricultural",1685.61132535956,1687.46382811936,-1.85250275980252,0.147497240197481,0.70093865098046
"Spring",29,2037,"Residue_Frac","Agricultural",1690.68041502928,1687.46382811936,3.21658690992172,5.21658690992172,0.0223724198513195
"Spring",29,2037,"MeanSlope_per","Site",1692.26522595218,1687.46382811936,4.80139783281334,6.80139783281334,0.00910865321269545
"Spring",29,2037,"Hydrologic_Group","Site",1690.47755166609,1687.46382811936,3.01372354673072,7.01372354673072,0.0299908851036082
"Spring",29,2037,"Tile","Site",1686.48987500987,1687.46382811936,-0.97395310948923,1.02604689051077,0.31108895124603
"Spring",30,2037,"Tillage_Passes","Agricultural",1639.20853781765,1639.33680430307,-0.128266485414315,1.87173351458569,0.171276669935971
"Spring",30,2037,"PerennialFrac","Agricultural",1637.39751482245,1639.33680430307,-1.93928948061807,0.060710519381928,0.805376439691423
"Spring",30,2037,"Residue_Frac","Agricultural",1638.77047086224,1639.33680430307,-0.566333440830022,1.43366655916998,0.231166984960627
"Spring",30,2037,"MeanSlope_per","Site",1649.29010937041,1639.33680430307,9.95330506734717,11.9533050673472,0.000545505287223568
"Spring",30,2037,"Hydrologic_Group","Site",1647.52889583147,1639.33680430307,8.19209152840244,12.1920915284024,0.00225175410516737
"Spring",30,2037,"Tile","Site",1640.87025462961,1639.33680430307,1.53345032654238,3.53345032654238,0.0601425108223102
"Spring",31,2037,"Tillage_Passes","Agricultural",1604.53201132024,1604.93343087025,-0.401419550017408,1.59858044998259,0.206104497717241
"Spring",31,2037,"PerennialFrac","Agricultural",1603.70614252107,1604.93343087025,-1.22728834918485,0.772711650815154,0.379379486505318
"Spring",31,2037,"Residue_Frac","Agricultural",1604.23952401848,1604.93343087025,-0.69390685177018,1.30609314822982,0.253103232254976
"Spring",31,2037,"MeanSlope_per","Site",1606.91456214337,1604.93343087025,1.98113127311581,3.98113127311581,0.0460126505847161
"Spring",31,2037,"Hydrologic_Group","Site",1609.01742831475,1604.93343087025,4.0839974444923,8.0839974444923,0.0175623350826124
"Spring",31,2037,"Tile","Site",1603.48419925449,1604.93343087025,-1.44923161576139,0.550768384238609,0.458003902638416
"Spring",32,2037,"Tillage_Passes","Agricultural",1627.94550068658,1629.27957166382,-1.33407097724148,0.665929022758519,0.414474545758376
"Spring",32,2037,"PerennialFrac","Agricultural",1634.72233851773,1629.27957166382,5.44276685391128,7.44276685391128,0.0063691897566293
"Spring",32,2037,"Residue_Frac","Agricultural",1627.54268660385,1629.27957166382,-1.73688505996688,0.26311494003312,0.607988180259465
"Spring",32,2037,"MeanSlope_per","Site",1635.04227856109,1629.27957166382,5.76270689727266,7.76270689727266,0.00533359666420589
"Spring",32,2037,"Hydrologic_Group","Site",1634.96477592547,1629.27957166382,5.68520426164628,9.68520426164628,0.00788650560898811
"Spring",32,2037,"Tile","Site",1629.07842036164,1629.27957166382,-0.20115130217664,1.79884869782336,0.179851744037926
"Spring",33,2037,"Tillage_Passes","Agricultural",1682.37340687099,1678.59196576817,3.78144110282756,5.78144110282756,0.0161962568685335
"Spring",33,2037,"PerennialFrac","Agricultural",1682.22491982242,1678.59196576817,3.63295405425629,5.63295405425629,0.0176259040072872
"Spring",33,2037,"Residue_Frac","Agricultural",1676.76276813155,1678.59196576817,-1.82919763661971,0.17080236338029,0.679399704285391
"Spring",33,2037,"MeanSlope_per","Site",1681.87149028004,1678.59196576817,3.27952451186889,5.27952451186889,0.0215776398665877
"Spring",33,2037,"Hydrologic_Group","Site",1681.85288665344,1678.59196576817,3.26092088526798,7.26092088526798,0.0265039780374842
"Spring",33,2037,"Tile","Site",1678.07703748752,1678.59196576817,-0.514928280649428,1.48507171935057,0.222982687590043
"Spring",34,2037,"Tillage_Passes","Agricultural",1549.35105658199,1544.18656242212,5.16449415987427,7.16449415987427,0.00743606568118324
"Spring",34,2037,"PerennialFrac","Agricultural",1547.54329304205,1544.18656242212,3.35673061992861,5.35673061992861,0.0206424375153099
"Spring",34,2037,"Residue_Frac","Agricultural",1542.36565609101,1544.18656242212,-1.82090633110829,0.17909366889171,0.672153286816127
"Spring",34,2037,"MeanSlope_per","Site",1544.60523769983,1544.18656242212,0.418675277708189,2.41867527770819,0.119896282862677
"Spring",34,2037,"Hydrologic_Group","Site",1547.72035585627,1544.18656242212,3.53379343415077,7.53379343415077,0.0231237114764032
"Spring",34,2037,"Tile","Site",1542.32046771205,1544.18656242212,-1.86609471006796,0.133905289932045,0.714416774508299
"Spring",35,2037,"Tillage_Passes","Agricultural",1569.89271012344,1571.4838809111,-1.59117078766144,0.40882921233856,0.522564349830072
"Spring",35,2037,"PerennialFrac","Agricultural",1569.5877238794,1571.4838809111,-1.89615703169966,0.103842968300341,0.747265769938875
"Spring",35,2037,"Residue_Frac","Agricultural",1571.11878315807,1571.4838809111,-0.365097753030568,1.63490224696943,0.201026337505885
"Spring",35,2037,"MeanSlope_per","Site",1574.27225807548,1571.4838809111,2.78837716437192,4.78837716437192,0.0286524098578491
"Spring",35,2037,"Hydrologic_Group","Site",1576.37619809977,1571.4838809111,4.89231718866608,8.89231718866608,0.0117235153609656
"Spring",35,2037,"Tile","Site",1572.45161596518,1571.4838809111,0.967735054075774,2.96773505407577,0.0849407022062261
"Spring",36,2037,"Tillage_Passes","Agricultural",1605.87919900637,1606.28250215324,-0.403303146876624,1.59669685312338,0.206371943635307
"Spring",36,2037,"PerennialFrac","Agricultural",1613.42354131615,1606.28250215324,7.1410391629031,9.1410391629031,0.00249939108203876
"Spring",36,2037,"Residue_Frac","Agricultural",1607.99656357854,1606.28250215324,1.7140614252969,3.7140614252969,0.0539559515760256
"Spring",36,2037,"MeanSlope_per","Site",1613.47231252296,1606.28250215324,7.189810369719,9.189810369719,0.0024336610169515
"Spring",36,2037,"Hydrologic_Group","Site",1617.0993836052,1606.28250215324,10.8168814519593,14.8168814519593,0.000606115057545946
